user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
olalee1,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:35:15+00:00,0,,,,FESTAC TOWN ,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",Neutral
MaouzConcept,"rt @muchtalksblog1: asiwaju bola ahmed tinubu please the national chairman was allmo what___?????🙆🏾‍♂️🙆🏾‍♂️

tinubu, who rub pancake in god…",2022-11-26 16:35:09+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user asiwaju bola ahmed tinubu please the national chairman was allmo what___?????🙆🏾‍♂️🙆🏾‍♂️

tinubu, who rub pancake in god…",Neutral
foxcie85,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:35:08+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,Neutral
SamuelDUKE1,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:35:08+00:00,0,,,,Singapore. ,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",Neutral
Lix_szn,"rt @ikukuomac: bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",2022-11-26 16:35:07+00:00,0,,,,Levitating ,bola tinubu,False,unknown,tinubu_apc,"rt @user bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",Negative
Jux_uyomi,"rt @kelechiphd: “the national chairman was almost painted like a pancake in god’s ears.”

-bola ahmed tinubu, nov. 26th, 2022.",2022-11-26 16:35:07+00:00,0,,,,Abuja,bola tinubu,False,abuja,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears.”

-bola ahmed tinubu, nov. 26th, 2022.",Neutral
the_fisherman11,rt @mavisikpeme: asiwaju bola ahmed tinubu should prove lagos is for apv apc by allowing peter obi launch his lagos campaign in the same te…,2022-11-26 16:35:06+00:00,0,,,,Nigeria,bola tinubu,True,unknown,obi_labour,rt @user asiwaju bola ahmed tinubu should prove lagos is for apv apc by allowing peter obi launch his lagos campaign in the same te…,Neutral
tunderufai01,"rt @mr_jags: today in lagos for asiwaju bola ahmed tinubu @officialabat and @jidesanwoolu 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http…",2022-11-26 16:35:06+00:00,0,,,,Lagos Nigeria,bola tinubu,True,lagos,tinubu_apc,"rt @user today in lagos for asiwaju bola ahmed tinubu @user and @user 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http",Positive
TAssorted,"rt @qdpaper2: despite the crowd for asiwaju bola ahmed tinubu at the teslim balogun stadium today,👇🏿👇🏿

1. it was peaceful.
2. no phone was…",2022-11-26 16:35:05+00:00,0,,,,My jurisdiction,bola tinubu,False,unknown,tinubu_apc,"rt @user despite the crowd for asiwaju bola ahmed tinubu at the teslim balogun stadium today,👇🏿👇🏿

1. it was peaceful.
2. no phone was…",Positive
Speak4ThemAll,"rt @bolanlecole: “do you love me go and take your apv, apc and vote for"" 

~bola tinubu😀",2022-11-26 16:35:02+00:00,0,,,,"Ibadan, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user “do you love me go and take your apv, apc and vote for"" 

~bola tinubu😀",Neutral
Twitnexuz,"rt @qdpaper2: despite the crowd for asiwaju bola ahmed tinubu at the teslim balogun stadium today,👇🏿👇🏿

1. it was peaceful.
2. no phone was…",2022-11-26 16:35:00+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user despite the crowd for asiwaju bola ahmed tinubu at the teslim balogun stadium today,👇🏿👇🏿

1. it was peaceful.
2. no phone was…",Positive
Jux_uyomi,"rt @akwaricharles: bola ahmed tinubu has turned lagos state to it’s property. he has gone full blown slave master.

how would you tell trad…",2022-11-26 16:34:58+00:00,0,,,,Abuja,bola tinubu,False,abuja,tinubu_apc,"rt @user bola ahmed tinubu has turned lagos state to it’s property. he has gone full blown slave master.

how would you tell trad…",Negative
AlixAli63521602,"among all presidential candidates who is on violence with a bad language on campaign ground is only bola ahmed tinubu he's the only one who is insulting another presidential candidate like him anytime and any day, https://t.co/z4h953xopt",2022-11-26 16:34:57+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"among all presidential candidates who is on violence with a bad language on campaign ground is only bola ahmed tinubu he's the only one who is insulting another presidential candidate like him anytime and any day, http",Negative
Topsyken,"rt @mr_jags: today in lagos for asiwaju bola ahmed tinubu @officialabat and @jidesanwoolu 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http…",2022-11-26 16:34:57+00:00,0,,,,Nations of the Earth.,bola tinubu,False,unknown,tinubu_apc,"rt @user today in lagos for asiwaju bola ahmed tinubu @user and @user 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http",Positive
harjibolar4nso,"rt @qdpaper2: despite the crowd for asiwaju bola ahmed tinubu at the teslim balogun stadium today,👇🏿👇🏿

1. it was peaceful.
2. no phone was…",2022-11-26 16:34:56+00:00,0,,,,NIGERIA,bola tinubu,True,unknown,tinubu_apc,"rt @user despite the crowd for asiwaju bola ahmed tinubu at the teslim balogun stadium today,👇🏿👇🏿

1. it was peaceful.
2. no phone was…",Positive
Maxwell19576943,"rt @sholexx_: let us be honest with ourselves and call a spade a spade.

in a presidential election, peter obi is not in the same level of…",2022-11-26 16:34:54+00:00,0,,,,,bola tinubu,False,unknown,obi_labour,"rt @user let us be honest with ourselves and call a spade a spade.

in a presidential election, peter obi is not in the same level of…",Neutral
Obieze_Fortune,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:34:48+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
HenryBillzz,"rt @michael_belex: ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",2022-11-26 16:34:46+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",Neutral
DeenEnergy,rt @akinalabi: bola tinubu asiwaju… ekun omo asabi 🐅 https://t.co/bw8zgvye3j,2022-11-26 16:34:46+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user bola tinubu asiwaju… ekun omo asabi 🐅 http,Neutral
Jux_uyomi,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:34:42+00:00,0,,,,Abuja,bola tinubu,False,abuja,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!,Positive
VisionEarthlyl,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:34:39+00:00,0,,,,Ilorin,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!,Positive
Aijay_006,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:34:39+00:00,0,,,,"Dallas, TX",bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!,Positive
Leonard50310709,"rt @michael_belex: ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",2022-11-26 16:34:39+00:00,0,,,,🇫🇷,bola tinubu,False,unknown,tinubu_apc,"rt @user ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",Neutral
Mrabmb,"rt @eleluayoola: today in lagos. 

it is a must for me to vote for asiwaju bola ahmed tinubu. i have my pvc.
♾️♾️♾️ https://t.co/uekakgbzrq",2022-11-26 16:34:39+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user today in lagos. 

it is a must for me to vote for asiwaju bola ahmed tinubu. i have my pvc.
♾️♾️♾️ http",Neutral
engrtobechukwu,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:34:38+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
ezek_o,"the incoherence of our father bola ahmed tinubu is growingly concerning, and i am sure his campaign must be wondering what next.
my advice is for them to #savebat by collapsing their presidential structure for #recovernigeria agenda. asiwaju needs to go &amp; age gracefully at home. https://t.co/vuabmpufx0",2022-11-26 16:34:30+00:00,1,,,,,bola tinubu,False,unknown,tinubu_apc,"the incoherence of our father bola ahmed tinubu is growingly concerning, and i am sure his campaign must be wondering what next.
my advice is for them to #savebat by collapsing their presidential structure for #recovernigeria agenda. asiwaju needs to go &amp; age gracefully at home. http",Negative
piper_fernandez,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:34:30+00:00,0,,,,The Badlands,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,Positive
Nze_tdt,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:34:30+00:00,0,,,,Chart,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
Emekamakon,"rt @victorisrael_: reuben abati hope you can see how bola tinubu insulted peter obi on national tv. not when obidients do their own now, yo…",2022-11-26 16:34:30+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,obi_labour,"rt @user reuben abati hope you can see how bola tinubu insulted peter obi on national tv. not when obidients do their own now, yo…",Negative
Vibless2,"rt @afamdeluxo: if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",2022-11-26 16:34:28+00:00,0,,,,naija,bola tinubu,False,unknown,tinubu_apc,"rt @user if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",Neutral
donsolonzo1313,"rt @promix4us: @thetundeajayi @bwaladaniel less than 24hrs after subbing peter obi for his habits of reeling out statistics, asiwaju bola a…",2022-11-26 16:34:27+00:00,0,,,,Treasure Island.,bola tinubu,False,unknown,obi_labour,"rt @user @user @user less than 24hrs after subbing peter obi for his habits of reeling out statistics, asiwaju bola a…",Neutral
tiredXperiment,"rt @kelechiphd: “the national chairman was almost painted like a pancake in god’s ears.”

-bola ahmed tinubu, nov. 26th, 2022.",2022-11-26 16:34:26+00:00,0,,,,Mars,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears.”

-bola ahmed tinubu, nov. 26th, 2022.",Neutral
dalhatu_yunusa,"rt @tosino52: ""asiwaju bola ahmed tinubu is the most investigated nigerian presidential candidate and nothing has been found on him""

-rt h…",2022-11-26 16:34:26+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,tinubu_apc,"rt @user ""asiwaju bola ahmed tinubu is the most investigated nigerian presidential candidate and nothing has been found on him""

-rt h…",Neutral
Okey00635684,rt @kindwest: god forbid bathing!! which one is apv apc again. as expected bola tinubu just dropped another banger at teslim balogun stadiu…,2022-11-26 16:34:26+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user god forbid bathing!! which one is apv apc again. as expected bola tinubu just dropped another banger at teslim balogun stadiu…,Negative
B_O_O_G_I,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:34:25+00:00,0,,,,Nowhere ,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,Positive
engrtobechukwu,"rt @michael_belex: ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",2022-11-26 16:34:25+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",Neutral
gnewzb,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:34:22+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
CurrentucheUche,rt @lordjustusn: inec should disqualify asiwaju bola ahmed tinubu immediately. at some point everyone needs to set aside personal gain for…,2022-11-26 16:34:21+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user inec should disqualify asiwaju bola ahmed tinubu immediately. at some point everyone needs to set aside personal gain for…,Neutral
grantchindojrn,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:34:20+00:00,0,,,,Jst ask 🤷🏿‍♂️🥶🥶🥶,bola tinubu,False,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,Neutral
Attackers21,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:34:18+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
the_fisherman11,"rt @kna_th: go and get your apv apc and you must vote.😂😂😂

truly, asiwaju bola ahmed tinubu’s health is suffering from mul-ti-li-pi-cation…",2022-11-26 16:34:16+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user go and get your apv apc and you must vote.😂😂😂

truly, asiwaju bola ahmed tinubu’s health is suffering from mul-ti-li-pi-cation…",Negative
Francis36859781,"rt @von_bismack: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",2022-11-26 16:34:14+00:00,0,,,,"Mons, Norway",bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022.

this man need…",Neutral
EricakuEric,"rt @tosino52: ""asiwaju bola ahmed tinubu is the most investigated nigerian presidential candidate and nothing has been found on him""

-rt h…",2022-11-26 16:34:11+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user ""asiwaju bola ahmed tinubu is the most investigated nigerian presidential candidate and nothing has been found on him""

-rt h…",Neutral
IfeanyiAninwao1,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:34:09+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
Yeribabaa,"rt @mr_jags: today in lagos for asiwaju bola ahmed tinubu @officialabat and @jidesanwoolu 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http…",2022-11-26 16:34:09+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user today in lagos for asiwaju bola ahmed tinubu @user and @user 

e soak !!!!! 🔥🔥🔥🙏🏽

#bat2023 

#tinubu2023 http",Positive
Iam_NETE,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:34:08+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,Positive
DBG31236522,"rt @afamdeluxo: if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",2022-11-26 16:34:08+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",Neutral
eneh3_eneh,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:34:05+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http",Neutral
Georgekuzy,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:34:04+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,Neutral
GidiOracle,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:34:04+00:00,0,,,,"Blue Earth, MN ",bola tinubu,False,unknown,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",Negative
capo_bbg,"rt @ikukuomac: bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",2022-11-26 16:34:00+00:00,0,,,,"Port Harcourt, Nigeria",bola tinubu,True,rivers,tinubu_apc,"rt @user bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",Negative
gunbishi,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:59+00:00,0,,,,"Hawaii, USA",bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,Positive
EricakuEric,"rt @eleluayoola: today in lagos. 

it is a must for me to vote for asiwaju bola ahmed tinubu. i have my pvc.
♾️♾️♾️ https://t.co/uekakgbzrq",2022-11-26 16:33:58+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user today in lagos. 

it is a must for me to vote for asiwaju bola ahmed tinubu. i have my pvc.
♾️♾️♾️ http",Neutral
MrPatri56805144,"rt @muchtalksblog1: “vote for me for the progress &amp; stability of lagos state” — asiwaju bola ahmed tinubu tells his supporters.

on hearing…",2022-11-26 16:33:55+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user “vote for me for the progress &amp; stability of lagos state” — asiwaju bola ahmed tinubu tells his supporters.

on hearing…",Neutral
EmmanuelIkegwu4,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:54+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,Positive
BTalion001,"rt @lollylarry1: dr mrs aisha buhari , the wife of the presidential candidate, senator oluremi tinubu and wife of the vice presidential can…",2022-11-26 16:33:53+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user dr mrs aisha buhari , the wife of the presidential candidate, senator oluremi tinubu and wife of the vice presidential can…",Neutral
iam_iykechris,"rt @michael_belex: ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",2022-11-26 16:33:51+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,tinubu_apc,"rt @user ""go and take your apv apc and you must vote""

today's banger 😂🤣😂

• manifesto • gistlover • rufai • asiwaju bola ahmed t…",Neutral
Chudimoore1,@hauwaallahbura wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim balogun stadium in lagos state are so happy. so much joy on their faces. they are so excited to be here. awwwww 🥹 https://t.co/g7hv2sr1pc https://t.co/ql9tk6e5iw,2022-11-26 16:33:50+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,@user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim balogun stadium in lagos state are so happy. so much joy on their faces. they are so excited to be here. awwwww 🥹 http http,Positive
ogechi73776467,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:33:50+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!,Positive
TheoAbuAgada,"rt @officialjandor: today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",2022-11-26 16:33:50+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,,"rt @user today, markets across lagos have been forced to close with all traders mandated by governor sanwoolu government, to att…",Negative
obikoyaemmanue1,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:33:48+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
alabi_damola,rt @apcprescc2022: mammoth crowd flood teslim balogun stadium in surulere as lagos all progressive congress (apc) supporters welcome bola a…,2022-11-26 16:33:45+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user mammoth crowd flood teslim balogun stadium in surulere as lagos all progressive congress (apc) supporters welcome bola a…,Positive
iamscrummy_,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:33:44+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
AdrianObinna1,"rt @kelechiphd: “the national chairman was almost painted like a pancake in god’s ears.”

-bola ahmed tinubu, nov. 26th, 2022.",2022-11-26 16:33:42+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears.”

-bola ahmed tinubu, nov. 26th, 2022.",Neutral
saigitariuswiz,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:40+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,Positive
NemeremTTS,rt @mindset_tweet: those that love bola tinubu should go and collect their apv apc card and vote for him!,2022-11-26 16:33:40+00:00,0,,,,"Federal Capital Territory, Nig",bola tinubu,False,abuja,tinubu_apc,rt @user those that love bola tinubu should go and collect their apv apc card and vote for him!,Positive
excel_edwin,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:40+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,Positive
MoreMoneyTips3,"rt @afamdeluxo: if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",2022-11-26 16:33:38+00:00,0,,,,United States,bola tinubu,False,unknown,tinubu_apc,"rt @user if bola tinubu can be closing down markets and mandate traders to campaign for him, imagine what he would do as president o…",Neutral
Reserved4Christ,"rt @makavelli275: “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. https://t.co/…",2022-11-26 16:33:38+00:00,0,,,,Port-Harcourt,bola tinubu,False,rivers,tinubu_apc,"rt @user “the national chairman was almost painted like a pancake in god’s ears”-bola ahmed tinubu, nov. 26th, 2022. http",Neutral
donciccio321,"rt @sheikhanalo: lagosians were ordered to close their shops and go to teslim balogun stadium to campaign for bola tinubu.

this is what i…",2022-11-26 16:33:36+00:00,0,,,,"Iba, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user lagosians were ordered to close their shops and go to teslim balogun stadium to campaign for bola tinubu.

this is what i…",Neutral
Gozienoble1,rt @victorisrael_: asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,2022-11-26 16:33:34+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user asiwaju bola ahmed tinubu drops another banger. oga said we should go and collect our apv. when did inec change pvc to a…,Neutral
Sylvesterperry,"rt @nzube_agbo: when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",2022-11-26 16:33:33+00:00,0,,,,Port Harcourt ,bola tinubu,False,rivers,tinubu_apc,"rt @user when kenneth okonkwo said that asiwaju bola ahmed tinubu has become food for comedians, and a creator of comic relief, he w…",Neutral
kolason2010,"rt @ikukuomac: bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",2022-11-26 16:33:33+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola amoda escobat tinubu asked his thugs to announce that market won't be opened today, that they should all go to tinubu c…",Negative
LordJustusN,inec should disqualify asiwaju bola ahmed tinubu immediately. at some point everyone needs to set aside personal gain for the benefits of 200 million nigerians. asiwaju's calling pvc apv apc has proved again that he is 'dead'. those hailing him in surulere today are evil https://t.co/xjemqshny0,2022-11-26 16:33:31+00:00,12,,,,,bola tinubu,False,unknown,tinubu_apc,inec should disqualify asiwaju bola ahmed tinubu immediately. at some point everyone needs to set aside personal gain for the benefits of 200 million nigerians. asiwaju's calling pvc apv apc has proved again that he is 'dead'. those hailing him in surulere today are evil http,Negative
MasterPackerPut,rt @sports_doctor2: bola tinubu is not yet the president of nigeria and he’s forcing people to close their shops to go to teslim balogun st…,2022-11-26 16:33:31+00:00,0,,,,"Nottingham, England",bola tinubu,False,unknown,tinubu_apc,rt @user bola tinubu is not yet the president of nigeria and he’s forcing people to close their shops to go to teslim balogun st…,Negative
Stainlesssworld,rt @victorisrael_: wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,2022-11-26 16:33:30+00:00,0,,,,Where there is Love&Laughter,bola tinubu,False,unknown,tinubu_apc,rt @user wow! this is so beautiful. everyone who came to stand in solidarity with asiwaju bola tinubu and shettima at the teslim…,Positive
GbolahanOsoneye,"rt @jarmari01: this is what we call true love for the true son of the soil.

lagos is home and it will always be home. asiwaju bola ahmed t…",2022-11-26 16:33:28+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user this is what we call true love for the true son of the soil.

lagos is home and it will always be home. asiwaju bola ahmed t…",Positive
Dampics,rt @akinalabi: bola tinubu asiwaju… ekun omo asabi 🐅 https://t.co/bw8zgvye3j,2022-11-26 16:33:27+00:00,0,,,,"Oyo, Nigeria",bola tinubu,True,oyo,tinubu_apc,rt @user bola tinubu asiwaju… ekun omo asabi 🐅 http,Neutral
