user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
Victor_Oraedu,"rt @tomiwaimmanuel: as you vote for peter obi, abeg try vote for @grvlagos as lagos state governor. 

mr sanwoolu has still not told us who…",2023-01-06 23:50:07+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user as you vote for peter obi, abeg try vote for @user as lagos state governor. 

mr sanwoolu has still not told us who…",Neutral
TheOfficialPOMA,"rt @frilife_media: peter obi rally in ekiti - the full video!

https://t.co/fly2dfk1al",2023-01-06 23:50:06+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi rally in ekiti - the full video!

https://t.co/fly2dfk1al",Neutral
Antonucci1625,"rt @aishayesufu: message to support groups, obidient and supporters of peter obi
https://t.co/ibjn11amnj",2023-01-06 23:50:04+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user message to support groups, obidient and supporters of peter obi
https://t.co/ibjn11amnj",Neutral
iamosita__,"rt @misspearls: today, he peter obi &amp; sen victor umeh, ofr paid condolence visit to the tabansi family of agbadana village, nri at the fune…",2023-01-06 23:50:03+00:00,0,,,,Earth,Peter obi,False,unknown,obi_labour,"rt @user today, he peter obi &amp; sen victor umeh, ofr paid condolence visit to the tabansi family of agbadana village, nri at the fune…",Neutral
GeneralJugod,"rt @drpenking: igbos supported olusegun obasanjo
igbos supported goodluck johnathan 
igbos supported buhari in 2015
igbos supported atiku i…",2023-01-06 23:49:58+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,atiku_pdp,"rt @user igbos supported olusegun obasanjo
igbos supported goodluck johnathan 
igbos supported buhari in 2015
igbos supported atiku i…",Neutral
ZubbyErnest,rt @dr_chazduke: arise tv morning show team has taken arthur eze to the cleaners over his choice of soludo against peter obi as nigeria's n…,2023-01-06 23:49:57+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user arise tv morning show team has taken arthur eze to the cleaners over his choice of soludo against peter obi as nigeria's n…,Neutral
unityHQ1,rt @drjeff60: dear obidients imagine this hanging on your office walls and homes. once you sight it you sight hope and motivation to achiev…,2023-01-06 23:49:53+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user dear obidients imagine this hanging on your office walls and homes. once you sight it you sight hope and motivation to achiev…,Positive
xxkygo,"rt @t_akinpade: brymo's tweets are crazy mehn, and i'm ashamed as a yoruba man.

my apologies to igbo people please, look at obasanjo and p…",2023-01-06 23:49:51+00:00,0,,,,"Federal Capital Territory, Nig",Peter obi,False,abuja,,"rt @user brymo's tweets are crazy mehn, and i'm ashamed as a yoruba man.

my apologies to igbo people please, look at obasanjo and p…",Negative
Spunkypower1,"rt @spee_01: video: tinubu should speak in the language the electorate will understand, not bla bla bla blu blu blu.... - dr reuben abati c…",2023-01-06 23:49:46+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,tinubu_apc,"rt @user video: tinubu should speak in the language the electorate will understand, not bla bla bla blu blu blu.... - dr reuben abati c…",Neutral
unityHQ1,rt @blossom4good: people o!daniel bwala @bwaladaniel is about to run mad on arise tv right now because of obasanjo endorsement of peter obi…,2023-01-06 23:49:46+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user people o!daniel bwala @user is about to run mad on arise tv right now because of obasanjo endorsement of peter obi…,Negative
adafelix12,rt @morris_monye: 😂 the entire family had a get-together last week. one of my uncles said “uncle so so and so put up an atiku billboard in…,2023-01-06 23:49:45+00:00,0,,,,,Peter obi,False,unknown,atiku_pdp,rt @user 😂 the entire family had a get-together last week. one of my uncles said “uncle so so and so put up an atiku billboard in…,Neutral
PeterObiUpdates,rt @peterobiupdates: he peter obi is the best person qualified to lead nigeria ~ afe babalola https://t.co/gkulqx8p4k,2023-01-06 23:49:44+00:00,0,,,,Somewhere in the World 🌎🌍,Peter obi,False,unknown,obi_labour,rt @user he peter obi is the best person qualified to lead nigeria ~ afe babalola http,Positive
Omoaseda1,"rt @hiikyaator: please my northern brothers, peter obi is under labour party &amp; not pdp…
mischievous people are trying to confuse our people…",2023-01-06 23:49:43+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user please my northern brothers, peter obi is under labour party &amp; not pdp…
mischievous people are trying to confuse our people…",Negative
PeterObiUpdates,"rt @peterobiupdates: he peter obi at the labour party secretariat awka in anambra state today.  
#peterobiforpresident https://t.co/guzdaw0…",2023-01-06 23:49:43+00:00,0,,,,Somewhere in the World 🌎🌍,Peter obi,False,unknown,obi_labour,"rt @user he peter obi at the labour party secretariat awka in anambra state today.  
#peterobiforpresident http",Neutral
PeterObiUpdates,"rt @peterobiupdates: our man he peter obi have spoken. please go and collect your permanent voter's card (pvc)💯💯

https://t.co/tmgtyiujzu",2023-01-06 23:49:42+00:00,0,,,,Somewhere in the World 🌎🌍,Peter obi,False,unknown,obi_labour,"rt @user our man he peter obi have spoken. please go and collect your permanent voter's card (pvc)💯💯

https://t.co/tmgtyiujzu",Neutral
PeterObiUpdates,"rt @peterobiupdates: vote for me not because i am igbo from the south east, but because i am the most qualified candidate for the job. ~ he…",2023-01-06 23:49:42+00:00,0,,,,Somewhere in the World 🌎🌍,Peter obi,False,unknown,obi_labour,"rt @user vote for me not because i am igbo from the south east, but because i am the most qualified candidate for the job. ~ he…",Positive
AkinzTweet,@aycomedian peter obi is a better comedian https://t.co/2zc84aglql,2023-01-06 23:49:41+00:00,0,,,,Treble D™,Peter obi,False,unknown,obi_labour,@user peter obi is a better comedian http,Neutral
adafelix12,rt @jaypeegeneral: vanguard is reporting that gov okowa is frustrating our upcoming delta state rally by denying lp the use of public facil…,2023-01-06 23:49:39+00:00,0,,,,,Peter obi,False,unknown,,rt @user vanguard is reporting that gov okowa is frustrating our upcoming delta state rally by denying lp the use of public facil…,Negative
OChezie,"rt @po_grassrootm: dear governor gov okowa, denying labour party the use of public facilities in your state will not change the fact that y…",2023-01-06 23:49:35+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user dear governor gov okowa, denying labour party the use of public facilities in your state will not change the fact that y…",Negative
emmagodstime,"rt @channelstv: 2023: get your pvcs, peter obi appeals to nigerians
https://t.co/e0qw1l6xsi https://t.co/mh3azm5l4h",2023-01-06 23:49:33+00:00,0,,,,United State of Wakanda😎💂,Peter obi,False,unknown,obi_labour,"rt @user 2023: get your pvcs, peter obi appeals to nigerians
https://t.co/e0qw1l6xsi http",Neutral
SOdumuh,"rt @jaypeegeneral: osun state - peter obi is coming🔥

#obidatti2023 campaign train will be landing at freedom park osogbo, osun state tomor…",2023-01-06 23:49:32+00:00,0,,,,"Victoria, British Columbia",Peter obi,False,unknown,obi_labour,"rt @user osun state - peter obi is coming🔥

#obidatti2023 campaign train will be landing at freedom park osogbo, osun state tomor…",Neutral
HilzzBro,"rt @aajessehalliday: we have a lot of hardworking nigerians out there doing legitimate jobs, and all tinubu could focus on was yahoo boys??…",2023-01-06 23:49:24+00:00,0,,,,"Anambra, Nigeria",Peter obi,True,anambra,tinubu_apc,"rt @user we have a lot of hardworking nigerians out there doing legitimate jobs, and all tinubu could focus on was yahoo boys??…",Neutral
KinDaft,rt @victorisrael_: peter obi again is the first presidential candidate out of the many other candidates to openly tell nigerians to go and…,2023-01-06 23:49:24+00:00,0,,,,"Port Harcourt, Nigeria",Peter obi,True,rivers,obi_labour,rt @user peter obi again is the first presidential candidate out of the many other candidates to openly tell nigerians to go and…,Neutral
Spunkypower1,"rt @igweodyssey: even peter obi himself cannot stop us from being obidient until we achieve a better nigeria.

#peterobi4president2023 dona…",2023-01-06 23:49:24+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user even peter obi himself cannot stop us from being obidient until we achieve a better nigeria.

#peterobi4president2023 dona…",Neutral
wisone99,"rt @po_grassrootm: dear governor gov okowa, denying labour party the use of public facilities in your state will not change the fact that y…",2023-01-06 23:49:22+00:00,0,,,,Lagos,Peter obi,False,lagos,obi_labour,"rt @user dear governor gov okowa, denying labour party the use of public facilities in your state will not change the fact that y…",Negative
Jack__Hilton,rt @topboychriss: information reaching me now is that ifeanyi judas okowa is denying peter obi access to government facilities to campaign…,2023-01-06 23:49:20+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user information reaching me now is that ifeanyi judas okowa is denying peter obi access to government facilities to campaign…,Neutral
esandom,"rt @po_grassrootm: dear governor gov okowa, denying labour party the use of public facilities in your state will not change the fact that y…",2023-01-06 23:49:20+00:00,0,,,,"Toronto, Canada",Peter obi,False,unknown,obi_labour,"rt @user dear governor gov okowa, denying labour party the use of public facilities in your state will not change the fact that y…",Negative
Sadeeqh_paper,"rt @a__yabo: whenever you are sad, just remind yourself that there are people on twitter that really think peter obi is gonna win the presi…",2023-01-06 23:49:08+00:00,0,,,,Nigeria kaduna,Peter obi,True,kaduna,obi_labour,"rt @user whenever you are sad, just remind yourself that there are people on twitter that really think peter obi is gonna win the presi…",Neutral
McCa_Xn,"rt @spotlight_abby: breaking: the biggest and the most revolutionary political campaign team in africa, is hitting asaba!

date: monday, ja…",2023-01-06 23:49:00+00:00,0,,,,,Peter obi,False,unknown,,"rt @user breaking: the biggest and the most revolutionary political campaign team in africa, is hitting asaba!

date: monday, ja…",Positive
justifnj,"rt @chigozieialex: obi-datti fct rural campaigns

kicked off by the office of the lp fct pcc coordinator in collaboration with @nympoda @do…",2023-01-06 23:48:59+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user obi-datti fct rural campaigns

kicked off by the office of the lp fct pcc coordinator in collaboration with @user @user",Neutral
sirchrisnenye,"rt @aminaruk: saturday labour party rally will be a total shutdown 

civil servants, students, bankers, business men and women. 

peter obi…",2023-01-06 23:48:54+00:00,0,,,,NIGERIA AND ISLINGTON  LONDON,Peter obi,True,london,obi_labour,"rt @user saturday labour party rally will be a total shutdown 

civil servants, students, bankers, business men and women. 

peter obi…",Negative
donsmart_Ogamba,rt @prexidor: i need an obidient lady for a serious relationship. i will not be going to peter obi’s inauguration as a single man. https://…,2023-01-06 23:48:52+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user i need an obidient lady for a serious relationship. i will not be going to peter obi’s inauguration as a single man. http,Negative
NaijaGoBeta1,"rt @omoelerinjare: ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",2023-01-06 23:48:50+00:00,0,,,,Nearer than you think.,Peter obi,False,unknown,,"rt @user ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",Negative
adafelix12,rt @jeffreyguterman: @peterobi please get your pvc and vote for peter obi. #peterobiforpresident,2023-01-06 23:48:49+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user @user please get your pvc and vote for peter obi. #peterobiforpresident,Neutral
Jack__Hilton,rt @victorisrael_: peter obi again is the first presidential candidate out of the many other candidates to openly tell nigerians to go and…,2023-01-06 23:48:44+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user peter obi again is the first presidential candidate out of the many other candidates to openly tell nigerians to go and…,Neutral
Justice__Edward,"rt @omoelerinjare: ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",2023-01-06 23:48:39+00:00,0,,,,,Peter obi,False,unknown,,"rt @user ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",Negative
flourishjem,rt @jaypeegeneral: vanguard is reporting that gov okowa is frustrating our upcoming delta state rally by denying lp the use of public facil…,2023-01-06 23:48:39+00:00,0,,,,Nigeria,Peter obi,True,unknown,,rt @user vanguard is reporting that gov okowa is frustrating our upcoming delta state rally by denying lp the use of public facil…,Negative
zeropannic,"rt @nnamchina: @adamugarba listen to this peter obi's address when he was a governor years ago.

without bias, bigotry mindset and sentimen…",2023-01-06 23:48:34+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user @user listen to this peter obi's address when he was a governor years ago.

without bias, bigotry mindset and sentimen…",Neutral
ifeanyiakorjuru,"breaking 💯 
vote labor party 💯 
vote peter obi 💯 https://t.co/5tdgn0t5tr",2023-01-06 23:48:33+00:00,45,,,,"Federal Capital Territory, Nig",Peter obi,False,abuja,obi_labour,"breaking 💯 
vote labor party 💯 
vote peter obi 💯 http",Neutral
Milistainless,"rt @omoelerinjare: ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",2023-01-06 23:48:31+00:00,0,,,,,Peter obi,False,unknown,,"rt @user ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",Negative
RayKachi1,"rt @aminaruk: saturday labour party rally will be a total shutdown 

civil servants, students, bankers, business men and women. 

peter obi…",2023-01-06 23:48:26+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user saturday labour party rally will be a total shutdown 

civil servants, students, bankers, business men and women. 

peter obi…",Negative
Blessed57213633,"rt @omoelerinjare: he peter gregory obi addressed the press after the #obidatti2023 campaign rally held in ado ekiti, ekiti state. 

""the f…",2023-01-06 23:48:23+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user he peter gregory obi addressed the press after the #obidatti2023 campaign rally held in ado ekiti, ekiti state. 

""the f…",Neutral
oduntutu,"rt @nyfpoimostate: peter obi is saying; do yourself a favour today, go and collect your pvc biko 🙏

#peterobi4president2023 https://t.co/ww…",2023-01-06 23:48:19+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi is saying; do yourself a favour today, go and collect your pvc biko 🙏

#peterobi4president2023 http",Positive
Officialecash,rt @morris_monye: 😂 the entire family had a get-together last week. one of my uncles said “uncle so so and so put up an atiku billboard in…,2023-01-06 23:48:17+00:00,0,,,,Where you are 🎯,Peter obi,False,unknown,atiku_pdp,rt @user 😂 the entire family had a get-together last week. one of my uncles said “uncle so so and so put up an atiku billboard in…,Neutral
EtinosaAnthony,"rt @tomiwaimmanuel: as you vote for peter obi, abeg try vote for @grvlagos as lagos state governor. 

mr sanwoolu has still not told us who…",2023-01-06 23:48:16+00:00,0,,,,Arrakis🔆,Peter obi,False,unknown,obi_labour,"rt @user as you vote for peter obi, abeg try vote for @user as lagos state governor. 

mr sanwoolu has still not told us who…",Neutral
MaziBelieve,rt @topboychriss: information reaching me now is that ifeanyi judas okowa is denying peter obi access to government facilities to campaign…,2023-01-06 23:48:13+00:00,0,,,,Unknown,Peter obi,False,unknown,obi_labour,rt @user information reaching me now is that ifeanyi judas okowa is denying peter obi access to government facilities to campaign…,Neutral
Oc_Babs,"rt @mc_peejay: some persons don't have pvc until they saw peter obi, who else got pvc because of peter obi😉

afe babalola #freemudryk #obid…",2023-01-06 23:48:13+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user some persons don't have pvc until they saw peter obi, who else got pvc because of peter obi😉

afe babalola #freemudryk #obid…",Neutral
KestinoLee,"rt @t_akinpade: brymo's tweets are crazy mehn, and i'm ashamed as a yoruba man.

my apologies to igbo people please, look at obasanjo and p…",2023-01-06 23:48:01+00:00,0,,,,"Abuja, Nigeria",Peter obi,True,abuja,,"rt @user brymo's tweets are crazy mehn, and i'm ashamed as a yoruba man.

my apologies to igbo people please, look at obasanjo and p…",Negative
Zack_visuals,"@u_rochas efulefu ,,you are scared bcos peter obi is coming to expose y'all atrocities ,,",2023-01-06 23:47:59+00:00,0,,,,Earth,Peter obi,False,unknown,obi_labour,"@user efulefu ,,you are scared bcos peter obi is coming to expose y'all atrocities ,,",Negative
ezeh_john21,"rt @shehusky: moving nigeria from consumption to production economy. 

vote wisely in 2023, vote for peter obi. #peterobi4president2023",2023-01-06 23:47:58+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user moving nigeria from consumption to production economy. 

vote wisely in 2023, vote for peter obi. #peterobi4president2023",Neutral
BigMalobi,rt @topboychriss: information reaching me now is that ifeanyi judas okowa is denying peter obi access to government facilities to campaign…,2023-01-06 23:47:57+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user information reaching me now is that ifeanyi judas okowa is denying peter obi access to government facilities to campaign…,Neutral
drexofabuja,"rt @drcharlesodogwu: edo boys, make una no let tinubu insult slide o.

you’re not a  yahoo yahoo boy.
peter obi cares.
vote lp
#tinubumeets…",2023-01-06 23:47:56+00:00,0,,,,planet earth 🌎,Peter obi,False,unknown,obi_labour,"rt @user edo boys, make una no let tinubu insult slide o.

you’re not a  yahoo yahoo boy.
peter obi cares.
vote lp
#tinubumeets…",Neutral
King_Jazzyfizo,"rt @victorisrael_: 😂😂😂😂😂 apc must you steal? is ebuka aware that they’ve used his picture as tinubu’s own 

nigerians vote wisely. vote pet…",2023-01-06 23:47:52+00:00,0,,,,My Feelings,Peter obi,False,unknown,tinubu_apc,"rt @user 😂😂😂😂😂 apc must you steal? is ebuka aware that they’ve used his picture as tinubu’s own 

nigerians vote wisely. vote pet…",Negative
IjeleWills,"rt @sports_doctor2: this is a billionaire businessman, a 2 term governor, a former vice presidential candidate, and the leading presidentia…",2023-01-06 23:47:50+00:00,0,,,,,Peter obi,False,unknown,,"rt @user this is a billionaire businessman, a 2 term governor, a former vice presidential candidate, and the leading presidentia…",Neutral
Evonhez,"rt @omoelerinjare: ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",2023-01-06 23:47:48+00:00,0,,,,,Peter obi,False,unknown,,"rt @user ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",Negative
ChijiIheanacho,"rt @omoelerinjare: ""peter obi met with various groups and mps within the eu parliament, he had  fruitful meetings, and they assured him the…",2023-01-06 23:47:48+00:00,0,,,,"Kursk, Russia",Peter obi,False,unknown,obi_labour,"rt @user ""peter obi met with various groups and mps within the eu parliament, he had  fruitful meetings, and they assured him the…",Positive
OladejoAdekunl8,"rt @silesanmi64_b: give me a name synonymous to deception = peter obi
give me a name synonymous to failure= atiku
give a name synonymous to…",2023-01-06 23:47:45+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user give me a name synonymous to deception = peter obi
give me a name synonymous to failure= atiku
give a name synonymous to…",Negative
PaulAkugbe,"rt @realolaudah: again and again the results remain the same.
peter obi all the way across all social strata. consistently consistent.
plea…",2023-01-06 23:47:43+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user again and again the results remain the same.
peter obi all the way across all social strata. consistently consistent.
plea…",Neutral
Mzwayne007,"rt @hiikyaator: please my northern brothers, peter obi is under labour party &amp; not pdp…
mischievous people are trying to confuse our people…",2023-01-06 23:47:42+00:00,0,,,,"Port Harcourt, Nigeria",Peter obi,True,rivers,obi_labour,"rt @user please my northern brothers, peter obi is under labour party &amp; not pdp…
mischievous people are trying to confuse our people…",Negative
blaze_Eze,rt @firstladyship: peter obi is now the commander in chief of the nigerian armed forces? he is now the chief security officer of the south…,2023-01-06 23:47:40+00:00,0,,,,United Kingdom,Peter obi,False,unknown,obi_labour,rt @user peter obi is now the commander in chief of the nigerian armed forces? he is now the chief security officer of the south…,Neutral
SOdumuh,rt @lplagosinfo: peter obi all d way. 🇳🇬💯🎉💯🇳🇬🔥🔥 https://t.co/imbm496hfu,2023-01-06 23:47:38+00:00,0,,,,"Victoria, British Columbia",Peter obi,False,unknown,obi_labour,rt @user peter obi all d way. 🇳🇬💯🎉💯🇳🇬🔥🔥 http,Positive
EmmanuelHamelo,"rt @jaypeegeneral: full video: @balamiisaac, deputy national campaign manager lp-pcc, was on arise tv yesterday to discuss obj’s endorsemen…",2023-01-06 23:47:38+00:00,0,,,,"Kaduna, Nigeria",Peter obi,True,kaduna,,"rt @user full video: @user deputy national campaign manager lp-pcc, was on arise tv yesterday to discuss obj’s endorsemen…",Neutral
EkeneAnadi,rt @peter2real: @chude__ peter obi is the reason people went to register their pvc and also went to collect and are ready to vote. this pro…,2023-01-06 23:47:37+00:00,0,,,,Abuja,Peter obi,False,abuja,obi_labour,rt @user @user peter obi is the reason people went to register their pvc and also went to collect and are ready to vote. this pro…,Neutral
maydiziac,"rt @dinokaysman: atiku said they don't know peter obi in the north, tinubu &amp; el rufai also said the same,they said they know nothing about…",2023-01-06 23:47:36+00:00,0,,,,"Lagos,Nigeria",Peter obi,True,lagos,obi_labour,"rt @user atiku said they don't know peter obi in the north, tinubu &amp; el rufai also said the same,they said they know nothing about…",Neutral
Barmedahley,"rt @jeffphilips1: peter obi cannot lace the shoes of any of tinubu's mentees in any level of administration, best appointment he could have…",2023-01-06 23:47:32+00:00,0,,,,close to ur house,Peter obi,False,unknown,obi_labour,"rt @user peter obi cannot lace the shoes of any of tinubu's mentees in any level of administration, best appointment he could have…",Neutral
sammyscottt,rt @jaypeegeneral: vanguard is reporting that gov okowa is frustrating our upcoming delta state rally by denying lp the use of public facil…,2023-01-06 23:47:30+00:00,0,,,,Asgard,Peter obi,False,unknown,,rt @user vanguard is reporting that gov okowa is frustrating our upcoming delta state rally by denying lp the use of public facil…,Negative
drexofabuja,"rt @realkenokonkwo: join us today, 24th december, 2022 at 5pm on arise tv this week interview with ngozi alaegbu.nigerians led by peter obi…",2023-01-06 23:47:30+00:00,0,,,,planet earth 🌎,Peter obi,False,unknown,obi_labour,"rt @user join us today, 24th december, 2022 at 5pm on arise tv this week interview with ngozi alaegbu.nigerians led by peter obi…",Neutral
YesufuYesufu1,"rt @edoveey: with what i saw today in inec office, the only way peter obi will not win is if this election is rigged. an old man who came t…",2023-01-06 23:47:29+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user with what i saw today in inec office, the only way peter obi will not win is if this election is rigged. an old man who came t…",Negative
wisone99,"rt @omoelerinjare: ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",2023-01-06 23:47:25+00:00,0,,,,Lagos,Peter obi,False,lagos,,"rt @user ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",Negative
akwaibomgyal,"@fobato707 @general_oluchi ur one useful mumu, whose main job is to be steewpeed for lyfe.
thiefnubu will never be nigeria president, untill a south easterner finishes a 8yr term. know dis n have peace. 
peter obi is nigeria next president, if won't survive it, relocate 🤗👍",2023-01-06 23:47:25+00:00,6,,,,"New Norway, Alberta",Peter obi,False,unknown,obi_labour,"@user @user ur one useful mumu, whose main job is to be steewpeed for lyfe.
thiefnubu will never be nigeria president, untill a south easterner finishes a 8yr term. know dis n have peace. 
peter obi is nigeria next president, if won't survive it, relocate 🤗👍",Neutral
AloSenator,"rt @omoelerinjare: ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",2023-01-06 23:47:22+00:00,0,,,,,Peter obi,False,unknown,,"rt @user ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",Negative
ugoh2kelechi,rt @misspearls: i’m appealing to nigerians to to endeavor to collect their pvcs… this election is a critical existential one and all of us…,2023-01-06 23:47:22+00:00,0,,,,"Pennsylvania, USA",Peter obi,False,unknown,,rt @user i’m appealing to nigerians to to endeavor to collect their pvcs… this election is a critical existential one and all of us…,Neutral
femtechstores1,"rt @iamkelex: rufai to peter obi ""explain to us how you intend to move nigeria from consumption to production?""
my president, mr peter greg…",2023-01-06 23:47:21+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user rufai to peter obi ""explain to us how you intend to move nigeria from consumption to production?""
my president, mr peter greg…",Neutral
EruotorPat,rt @victorisrael_: peter obi revived an almost dead labour party. revived the youths’ enthusiasm to participate in elections. revived niger…,2023-01-06 23:47:21+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user peter obi revived an almost dead labour party. revived the youths’ enthusiasm to participate in elections. revived niger…,Positive
izzyclassic2,"rt @ozoadaz: delta will be on lockdown next week monday for peter obi and ahmed datti  #obidatti campaign 📣📣📣📣

delta state is obidient for…",2023-01-06 23:47:15+00:00,0,,,,"Ikeja,Lagos, Naija.",Peter obi,False,unknown,obi_labour,"rt @user delta will be on lockdown next week monday for peter obi and ahmed datti  #obidatti campaign 📣📣📣📣

delta state is obidient for…",Neutral
ibkzee1,"rt @drcharlesodogwu: edo boys, make una no let tinubu insult slide o.

you’re not a  yahoo yahoo boy.
peter obi cares.
vote lp
#tinubumeets…",2023-01-06 23:47:11+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user edo boys, make una no let tinubu insult slide o.

you’re not a  yahoo yahoo boy.
peter obi cares.
vote lp
#tinubumeets…",Neutral
BabyKosica,rt @mrmekzy_: this man collected his pvc and started screaming “god bless peter obi” as he was leaving and everyone was shouting “amen”.🤣❤️…,2023-01-06 23:47:10+00:00,0,,,,United States/Abuja,Peter obi,False,abuja,obi_labour,rt @user this man collected his pvc and started screaming “god bless peter obi” as he was leaving and everyone was shouting “amen”.🤣❤️…,Positive
RayKachi1,"rt @omoelerinjare: ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",2023-01-06 23:47:09+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,,"rt @user ""since i left anambra state as governor 9 years ago, either directly or indirectly anambra state has not paid me #1 as p…",Negative
chude__,rt @prexidor: i need an obidient lady for a serious relationship. i will not be going to peter obi’s inauguration as a single man. https://…,2023-01-06 23:47:08+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user i need an obidient lady for a serious relationship. i will not be going to peter obi’s inauguration as a single man. http,Negative
Ese34th,"rt @channelstv: 2023: get your pvcs, peter obi appeals to nigerians
https://t.co/e0qw1l6xsi https://t.co/mh3azm5l4h",2023-01-06 23:47:07+00:00,0,,,,The great Benin Empire,Peter obi,False,unknown,obi_labour,"rt @user 2023: get your pvcs, peter obi appeals to nigerians
https://t.co/e0qw1l6xsi http",Neutral
EruotorPat,"rt @misspearls: so peter obi is now in charge of security in the se &amp; the buck no longer stops on the president's table? 

insecurity in th…",2023-01-06 23:47:06+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user so peter obi is now in charge of security in the se &amp; the buck no longer stops on the president's table? 

insecurity in th…",Neutral
Kopainzy,"rt @tomiwaimmanuel: as you vote for peter obi, abeg try vote for @grvlagos as lagos state governor. 

mr sanwoolu has still not told us who…",2023-01-06 23:47:02+00:00,0,,,,The Brum,Peter obi,False,unknown,obi_labour,"rt @user as you vote for peter obi, abeg try vote for @user as lagos state governor. 

mr sanwoolu has still not told us who…",Neutral
akanji_tomiwa,"rt @manuelvwede: some of you think, it’s only igbo’s that are supporting peter obi to be president. i’m urhobo and i am supporting peter ob…",2023-01-06 23:47:00+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user some of you think, it’s only igbo’s that are supporting peter obi to be president. i’m urhobo and i am supporting peter ob…",Neutral
ihuomahU,rt @obidienttvhq: peter obi is appealing to you to go and collect your pvc. it is your civic power to vote and decide who your next preside…,2023-01-06 23:46:59+00:00,0,,,,"Abuja, Nigeria",Peter obi,True,abuja,obi_labour,rt @user peter obi is appealing to you to go and collect your pvc. it is your civic power to vote and decide who your next preside…,Neutral
Arbitra54772116,"rt @mayorspeaks: let's stop normalizing sin in 2023. sports betting/gambling is a sin.
premarital sex is a sin.
yahoo yahoo is a sin.
watch…",2023-01-06 23:46:59+00:00,0,,,,"Ogoja, Nigeria",Peter obi,True,unknown,,"rt @user let's stop normalizing sin in 2023. sports betting/gambling is a sin.
premarital sex is a sin.
yahoo yahoo is a sin.
watch…",Negative
Victor_Oraedu,"rt @drpenking: igbos supported olusegun obasanjo
igbos supported goodluck johnathan 
igbos supported buhari in 2015
igbos supported atiku i…",2023-01-06 23:46:57+00:00,0,,,,Nigeria,Peter obi,True,unknown,atiku_pdp,"rt @user igbos supported olusegun obasanjo
igbos supported goodluck johnathan 
igbos supported buhari in 2015
igbos supported atiku i…",Neutral
