user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
oladalab,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:23:08+00:00,0,,,,Terré des vivants,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",Negative
Preciou27795119,rt @mickey_stone35: asiwaju bola tinubu has promised to build an economy that will allow hardworking nigerian youths concretize their dream…,2023-01-06 23:22:57+00:00,0,,,,Abuja ,bola tinubu,False,abuja,tinubu_apc,rt @user asiwaju bola tinubu has promised to build an economy that will allow hardworking nigerian youths concretize their dream…,Positive
AyoolaBoss,"rt @realolaudah: rufai oseni and reuben abati of arise tv put to bed bola tinubu's empty rantings in edo in this indepth analysis. 
please…",2023-01-06 23:22:56+00:00,0,,,,"Akure, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user rufai oseni and reuben abati of arise tv put to bed bola tinubu's empty rantings in edo in this indepth analysis. 
please…",Neutral
godsongenuine,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:22:52+00:00,0,,,,Nigeria- Enugu/Lagos,bola tinubu,True,enugu,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",Negative
jagabanist,"rt @dayoisrael: today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",2023-01-06 23:22:50+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",Positive
SukiyakiZeri,rt @mickey_stone35: asiwaju bola tinubu has promised to build an economy that will allow hardworking nigerian youths concretize their dream…,2023-01-06 23:22:44+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user asiwaju bola tinubu has promised to build an economy that will allow hardworking nigerian youths concretize their dream…,Positive
DisBoiSeff,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:22:07+00:00,0,,,,"Nevada, USA",bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http",Neutral
bobbynaira,"rt @gwarzoilyasu: personally, i use these three words to define asiwaju bola ahmed tinubu @officialabat…
vision 
direction and
support. htt…",2023-01-06 23:21:58+00:00,0,,,,Lagos,bola tinubu,False,lagos,tinubu_apc,"rt @user personally, i use these three words to define asiwaju bola ahmed tinubu @user 
direction and
support. htt…",Neutral
andrestrechy,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:21:49+00:00,0,,,,NIGERIA,bola tinubu,True,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
CoadedIBK,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:21:34+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",Negative
Deepeegbemi,"rt @harunabraimoh1: @ayooyalowo he keeps sending them long terms errands &amp; assignment about the game called ""tinubu"" by the time dey realiz…",2023-01-06 23:21:30+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user @user he keeps sending them long terms errands &amp; assignment about the game called ""tinubu"" by the time dey realiz…",Neutral
realChinell,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:21:30+00:00,0,,,,Biafra/Spain/Gambia,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
YakoRhals,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:21:01+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",Negative
tweetofkenny,rt @davidhundeyin: my latest long read on @westafricaweek tells the story of a 1990s chicago heroin trafficking bagman who is being prepped…,2023-01-06 23:20:37+00:00,0,,,,,bola tinubu,False,unknown,,rt @user my latest long read on @user tells the story of a 1990s chicago heroin trafficking bagman who is being prepped…,Neutral
fnecountry,"rt @dayoisrael: today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",2023-01-06 23:20:17+00:00,0,,,,Riyadh.,bola tinubu,False,unknown,tinubu_apc,"rt @user today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",Positive
SwankyRoss,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:20:14+00:00,0,,,,#MERKY,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
TheSamuelOkin,"rt @oosha_omobadan: lol, people are unfollowing me because of my last tweet, well i do not care one bit, and secondly, i unapologetically s…",2023-01-06 23:19:51+00:00,0,,,,Beracah,bola tinubu,False,unknown,,"rt @user lol, people are unfollowing me because of my last tweet, well i do not care one bit, and secondly, i unapologetically s…",Negative
TheVinciTech,rt @firstladyship: endsars is a marathon not a sprint. 20.10.2020 is an election question. do not forget the role played by the asiwaju bol…,2023-01-06 23:19:42+00:00,0,,,,"Calabar, Nigeria",bola tinubu,True,unknown,,rt @user endsars is a marathon not a sprint. 20.10.2020 is an election question. do not forget the role played by the asiwaju bol…,Neutral
Ibramdauda,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:19:29+00:00,0,,,,"Hamburg, Germany",bola tinubu,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…",Neutral
DebbySimon69,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:19:23+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
mcfish10,"rt @dayoisrael: today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",2023-01-06 23:19:16+00:00,0,,,,lagos nigeria,bola tinubu,True,lagos,tinubu_apc,"rt @user today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",Positive
AhmadMo39286657,"rt @iu_wakilii: tinubu promises to make edo an economic hub

asiwaju bola ahmed tinubu, presidential candidate of the all progressives cong…",2023-01-06 23:19:11+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user tinubu promises to make edo an economic hub

asiwaju bola ahmed tinubu, presidential candidate of the all progressives cong…",Neutral
tieteeee,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:19:00+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",Negative
Chicasa,"rt @ait_online: nigerians have reached a consensus that they cannot vote for bola ahmed tinubu, because he is not seen as someone that can…",2023-01-06 23:18:56+00:00,0,,,,The edge of reality,bola tinubu,False,unknown,tinubu_apc,"rt @user nigerians have reached a consensus that they cannot vote for bola ahmed tinubu, because he is not seen as someone that can…",Negative
PolyHQAlerts,"🔔 new market: will bola tinubu be elected as president of nigeria in the upcoming 2023 presidential election?
https://t.co/qcyfjl2yn8",2023-01-06 23:18:47+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"🔔 new market: will bola tinubu be elected as president of nigeria in the upcoming 2023 presidential election?
https://t.co/qcyfjl2yn8",Neutral
Emahnie4,"rt @sports_doctor2: does it mean they can't get tinubu to dress like ebuka if they want, that they had to edit ebuka’s picture and insert t…",2023-01-06 23:18:38+00:00,0,,,,"Calabar, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user does it mean they can't get tinubu to dress like ebuka if they want, that they had to edit ebuka’s picture and insert t…",Neutral
BalikisRamani,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:18:35+00:00,0,,,,"Ogun, Nigeria",bola tinubu,True,ogun,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",Negative
salim_dakingari,"rt @dayoisrael: today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",2023-01-06 23:18:29+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,tinubu_apc,"rt @user today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",Positive
bobbynaira,"rt @oosha_omobadan: lol, people are unfollowing me because of my last tweet, well i do not care one bit, and secondly, i unapologetically s…",2023-01-06 23:18:18+00:00,0,,,,Lagos,bola tinubu,False,lagos,,"rt @user lol, people are unfollowing me because of my last tweet, well i do not care one bit, and secondly, i unapologetically s…",Negative
Aloma_1,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:18:06+00:00,0,,,,,bola tinubu,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…",Neutral
Octopus61534602,"rt @dayoisrael: today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",2023-01-06 23:18:03+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",Positive
Morah692,"rt @orjiokosis: 2023 first lamba - message for yahoo yahoo boys from bola ahmed tinubu 😭

i no understand the language, do you? https://t.c…",2023-01-06 23:17:55+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user 2023 first lamba - message for yahoo yahoo boys from bola ahmed tinubu 😭

i no understand the language, do you? http",Negative
MozbOfficialArt,"we will provide students loans for students who cannot afford tertiary institutions until they have the capacity to pay.

-bola ahmed tinubu

#renewedhope23",2023-01-06 23:17:53+00:00,1,,,,"Bauchi, Nigeria",bola tinubu,True,bauchi,tinubu_apc,"we will provide students loans for students who cannot afford tertiary institutions until they have the capacity to pay.

-bola ahmed tinubu

#renewedhope23",Neutral
__abba_,rt @abduldanja87: today i do hand to hand shake with asiwaju bola ahmed tinubu again i will do it in sha allah again in the villa 🔥,2023-01-06 23:17:40+00:00,0,,,,Africa.,bola tinubu,False,unknown,tinubu_apc,rt @user today i do hand to hand shake with asiwaju bola ahmed tinubu again i will do it in sha allah again in the villa 🔥,Positive
art_mosb,"we will provide students loans for students who cannot afford tertiary institutions until they have the capacity to pay.

-bola ahmed tinubu

#renewedhope23
#doga",2023-01-06 23:17:26+00:00,1,,,,,bola tinubu,False,unknown,tinubu_apc,"we will provide students loans for students who cannot afford tertiary institutions until they have the capacity to pay.

-bola ahmed tinubu

#renewedhope23
#doga",Neutral
darealchyke,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:17:15+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
Leonard50310709,"rt @realolaudah: rufai oseni and reuben abati of arise tv put to bed bola tinubu's empty rantings in edo in this indepth analysis. 
please…",2023-01-06 23:17:00+00:00,0,,,,🇫🇷,bola tinubu,False,unknown,tinubu_apc,"rt @user rufai oseni and reuben abati of arise tv put to bed bola tinubu's empty rantings in edo in this indepth analysis. 
please…",Neutral
Oluwato89421569,@peterobi na asiwaju bola tinubu get my vote ♾️🔥 https://t.co/lsjufxffph,2023-01-06 23:16:47+00:00,0,,,,Osogbo,bola tinubu,False,unknown,obi_labour,@user na asiwaju bola tinubu get my vote ♾️🔥 http,Positive
JamesofBadagry,"rt @thenationnews: tinubu: i’ll convert yahoo boys to tech experts

apc presidential candidate asiwaju bola tinubu has promised to transfor…",2023-01-06 23:16:30+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user tinubu: i’ll convert yahoo boys to tech experts

apc presidential candidate asiwaju bola tinubu has promised to transfor…",Neutral
aderibigbeolaw,"rt @stfreakingkezy: asiwaju bola ahmed tinubu knows how to make people keep talking about him...

he knows this game like the back of his h…",2023-01-06 23:16:29+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user asiwaju bola ahmed tinubu knows how to make people keep talking about him...

he knows this game like the back of his h…",Neutral
iamqueenife,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:16:03+00:00,0,,,,Catching cruise ,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
TonexBat23,"rt @chiefbadmos: excerpt from asiwaju bola ahmed tinubu's @officialabat speech as he meets the youths.
#tinubumeetsyouths 
#renewedhope23 h…",2023-01-06 23:15:56+00:00,0,,,,"Delta, Nigeria",bola tinubu,True,delta,tinubu_apc,"rt @user excerpt from asiwaju bola ahmed tinubu's @user speech as he meets the youths.
#tinubumeetsyouths 
#renewedhope23 h…",Neutral
Chukwudi4EVER,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:15:55+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http",Neutral
sirvic101,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:15:49+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http",Neutral
salim_dakingari,"rt @stfreakingkezy: ""my running mate and i will not abuse each other in wuse market like obasanjo and atiku.""
stray bullet hit obasanjo and…",2023-01-06 23:15:44+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,atiku_pdp,"rt @user ""my running mate and i will not abuse each other in wuse market like obasanjo and atiku.""
stray bullet hit obasanjo and…",Neutral
odhEnrri,"rt @vanguardngrnews: “asiwaju bola ahmed tinubu, produced another comedy skit at the apc presidential rally in benin city on thursday when…",2023-01-06 23:15:43+00:00,0,,,,Nigeria 🇳🇬🇳🇬,bola tinubu,True,unknown,tinubu_apc,"rt @user “asiwaju bola ahmed tinubu, produced another comedy skit at the apc presidential rally in benin city on thursday when…",Neutral
EtimEkpo_lga,"rt @senator_akpabio: today, in the ancient city of benin, the edo state capital, i accompanied our presidential candidate, asiwaju bola ahm…",2023-01-06 23:15:32+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user today, in the ancient city of benin, the edo state capital, i accompanied our presidential candidate, asiwaju bola ahm…",Neutral
IruojeElvis2,"rt @azlan_2345: ""if given the opportunity to be your president, i will serve tirelessly, faithfully and honestly. i will incorporate the en…",2023-01-06 23:15:29+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user ""if given the opportunity to be your president, i will serve tirelessly, faithfully and honestly. i will incorporate the en…",Positive
Fran6es,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:15:28+00:00,0,,,,Writing songs🎼🎧,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
KingOfYungKingz,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:15:17+00:00,0,,,,Nigeria/UK,bola tinubu,True,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",Negative
timi1870,"rt @alwaysjayjam: the emotional mandate anthem being sung at the arrival of asiwaju bola ahmed tinubu to the venue

#tinubumeetsyouth https…",2023-01-06 23:15:14+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user the emotional mandate anthem being sung at the arrival of asiwaju bola ahmed tinubu to the venue

#tinubumeetsyouth http",Neutral
AhmadMo39286657,"rt @kokomatic: asiwaju bola ahmed tinubu is miles ahead of atiku, peter obi, kwankwaso combined in terms of brilliance and government exper…",2023-01-06 23:14:51+00:00,0,,,,,bola tinubu,False,unknown,obi_labour,"rt @user asiwaju bola ahmed tinubu is miles ahead of atiku, peter obi, kwankwaso combined in terms of brilliance and government exper…",Neutral
MrNigeria10,rt @the_socialistt: brymo is to south west what chimamanda adichie is to the east. chimamanda adichie has spent all her lives degrading any…,2023-01-06 23:14:43+00:00,0,,,,,bola tinubu,False,unknown,,rt @user brymo is to south west what chimamanda adichie is to the east. chimamanda adichie has spent all her lives degrading any…,Negative
DangbanaManager,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:14:36+00:00,0,,,,Ososa ijebu ,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http",Neutral
Endless66265605,"rt @muvvido: preaching the asiwaju bola ahmed tinubu @officialabat gospel 

celestial women in nine (9) local governments in ibadan, oyo st…",2023-01-06 23:14:26+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user preaching the asiwaju bola ahmed tinubu @user gospel 

celestial women in nine (9) local governments in ibadan, oyo st…",Neutral
Mo_Atiku,"rt @kawugarba: bola tinubu, the person who says allah has a father is the candidate some islamic clerics are asking us to vote for, claimin…",2023-01-06 23:13:56+00:00,0,,,,"Abuja, Nigeria",bola tinubu,True,abuja,tinubu_apc,"rt @user bola tinubu, the person who says allah has a father is the candidate some islamic clerics are asking us to vote for, claimin…",Neutral
ENAGSAM,rt @odogwu_ogidi: bola tinubu went to edo state for rally and called edo youths fraudsters. what an insult!,2023-01-06 23:13:51+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user bola tinubu went to edo state for rally and called edo youths fraudsters. what an insult!,Negative
OkoyeChivita,"rt @queenthelaw: “when i grow up, i want to be like asiwaju bola ahmed tinubu. thank god i am learning from the political general.""

- gove…",2023-01-06 23:13:34+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user “when i grow up, i want to be like asiwaju bola ahmed tinubu. thank god i am learning from the political general.""

- gove…",Positive
Vitocoleone1,rt @odogwu_ogidi: bola tinubu went to edo state for rally and called edo youths fraudsters. what an insult!,2023-01-06 23:13:29+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user bola tinubu went to edo state for rally and called edo youths fraudsters. what an insult!,Negative
phemmy89,"rt @tinubumedias: ""if given the opportunity to be your president, i will serve tirelessly, faithfully and honestly. i will incorporate the…",2023-01-06 23:13:28+00:00,0,,,,"Maryland City, MD",bola tinubu,False,unknown,tinubu_apc,"rt @user ""if given the opportunity to be your president, i will serve tirelessly, faithfully and honestly. i will incorporate the…",Positive
JamesofBadagry,"rt @dayoisrael: today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",2023-01-06 23:13:16+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",Positive
FranklinOjakov1,"rt @dokunojomo: 2023 presidential election permutation.

1. atiku abubakar - 17.6 million
2. bola tinubu - 13.3 million
3. peter obi - 8.7…",2023-01-06 23:12:54+00:00,0,,,,"Delta, Nigeria",bola tinubu,True,delta,obi_labour,"rt @user 2023 presidential election permutation.

1. atiku abubakar - 17.6 million
2. bola tinubu - 13.3 million
3. peter obi - 8.7…",Neutral
fashakin87,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:12:46+00:00,0,,,,Abuja ,bola tinubu,False,abuja,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http",Neutral
JamesofBadagry,"rt @stfreakingkezy: asiwaju bola ahmed tinubu knows how to make people keep talking about him...

he knows this game like the back of his h…",2023-01-06 23:12:22+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user asiwaju bola ahmed tinubu knows how to make people keep talking about him...

he knows this game like the back of his h…",Neutral
adenijibk,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:12:20+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http",Neutral
dammyjay,"rt @arewalady01: breaking news!
this is how inec will announce the february election results🇳🇬
1, @peterobi of lp ++ 20,872,249 votes
2, bo…",2023-01-06 23:12:10+00:00,0,,,,Manitoba Canada,bola tinubu,False,unknown,obi_labour,"rt @user breaking news!
this is how inec will announce the february election results🇳🇬
1, @user of lp ++ 20,872,249 votes
2, bo…",Neutral
MKabrik,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:11:40+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http",Neutral
magmal11,"rt @jarmari01: press release 

you’re key to nigeria’s progress, tinubu tells youths in abuja townhall meeting

…promises innovation hubs,…",2023-01-06 23:11:27+00:00,0,,,,"Minna, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user press release 

you’re key to nigeria’s progress, tinubu tells youths in abuja townhall meeting

…promises innovation hubs,…",Neutral
TimlexP,"rt @legitngnews: tinubu no dey play.

apc flagbearer bola tinubu and top chieftains of the ruling party on friday met with some youths ahea…",2023-01-06 23:11:22+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"rt @user tinubu no dey play.

apc flagbearer bola tinubu and top chieftains of the ruling party on friday met with some youths ahea…",Neutral
BankoleJamiu3,"rt @dayoisrael: today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",2023-01-06 23:11:21+00:00,0,,,,"Ado, Nigeria",bola tinubu,True,unknown,tinubu_apc,"rt @user today, my father, asiwaju bola tinubu, said ‘dayo, i am proud of you” at the bola tinubu youth town hall in abuja. daddy, i…",Positive
NoAudiolog,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:11:11+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http",Neutral
adejoodaudu,"rt @mazigomez_: bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",2023-01-06 23:10:29+00:00,0,,,,Africa,bola tinubu,False,unknown,tinubu_apc,"rt @user bola tinubu did not only steal ebuka’s picture, he even stole his wedding ring 😂😂

shameless thief",Negative
PhoenixOfAfrica,"rt @shibaking11: bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord https://t.co/9d5dxhyzgz",2023-01-06 23:09:51+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bola ahmed tinubu, a former drug lord, is running for president of nigeria. jagaban is a drug lord http",Neutral
AjewolesamsonO3,"rt @kokomatic: asiwaju bola ahmed tinubu is miles ahead of atiku, peter obi, kwankwaso combined in terms of brilliance and government exper…",2023-01-06 23:09:44+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,obi_labour,"rt @user asiwaju bola ahmed tinubu is miles ahead of atiku, peter obi, kwankwaso combined in terms of brilliance and government exper…",Neutral
biro_joel,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:09:33+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
SamyIce_ace,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:09:10+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
junayo101,rt @ikukuomac: good afternoon my elder brother @ebuka i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,2023-01-06 23:09:07+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user good afternoon my elder brother @user i hope you are going to consider suing bola amoda escobat tinubu for stealing and edi…,Neutral
pmparrotng,"the presidential candidate of the all progressives congress, asiwaju bola ahmed tinubu on friday promised to serve nigeria “tirelessly, faithfully and honestly” if he clinches the cliches the office in the february 25 election.
while #bolatinubu

https://t.co/sezdydk2kf https://t.co/1aujwqa2w7",2023-01-06 23:09:01+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"the presidential candidate of the all progressives congress, asiwaju bola ahmed tinubu on friday promised to serve nigeria “tirelessly, faithfully and honestly” if he clinches the cliches the office in the february 25 election.
while #bolatinubu

https://t.co/sezdydk2kf http",Neutral
AdedokunjimohO,rt @tinubumedias: “i promise a thriving digital economy where those interested in pursuing careers of integrity in ict will be able to do s…,2023-01-06 23:08:58+00:00,0,,,,lagos,bola tinubu,False,lagos,tinubu_apc,rt @user “i promise a thriving digital economy where those interested in pursuing careers of integrity in ict will be able to do s…,Positive
OlumideBello3,"two yoruba elders: tinubu has gotten old and he can't run this country successfully they quipped!! 
and that obi cannot rule this country, he cannot handle us 
bola is better 

me: two confused human being 😂😂
let us know where you are going joor 😂",2023-01-06 23:08:57+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,obi_labour,"two yoruba elders: tinubu has gotten old and he can't run this country successfully they quipped!! 
and that obi cannot rule this country, he cannot handle us 
bola is better 

me: two confused human being 😂😂
let us know where you are going joor 😂",Negative
fireproofequip5,rt @odogwu_ogidi: bola tinubu went to edo state for rally and called edo youths fraudsters. what an insult!,2023-01-06 23:08:45+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user bola tinubu went to edo state for rally and called edo youths fraudsters. what an insult!,Negative
