user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
TheEasternerNg,nigeria elections: peter obi group sues inec over voter registration halt https://t.co/oqffwvovd3,2022-08-09 17:08:00+00:00,0,,,,,Peter obi,False,unknown,obi_labour,nigeria elections: peter obi group sues inec over voter registration halt http,Neutral
OjeborD,"rt @jack_ng01: even if you don't like peter obi as a person, please support him because of what he represent. 

peter represents a new nige…",2022-08-09 17:08:00+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user even if you don't like peter obi as a person, please support him because of what he represent. 

peter represents a new nige…",Neutral
ishbimir,"rt @kcuzoka: see what the peter obi wave means to the youths in other african countries. 
they know that the giant in nigeria will awaken w…",2022-08-09 17:07:58+00:00,0,,,,Lagos ,Peter obi,False,lagos,obi_labour,"rt @user see what the peter obi wave means to the youths in other african countries. 
they know that the giant in nigeria will awaken w…",Neutral
Bmus77970572,rt @chidera_1samuel: @officialabat peter obi handwork https://t.co/a7qnzvrucf,2022-08-09 17:07:57+00:00,0,,,,"Lokoja, Nigeria",Peter obi,True,unknown,obi_labour,rt @user @user peter obi handwork http,Neutral
Delister26,"rt @okoyecardinal: in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",2022-08-09 17:07:55+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",Neutral
Man_Of_Fact,"how about seen peter obi at the presidential villa after the 2023 general election, as the new nigeria president.",2022-08-09 17:07:54+00:00,0,,,,"Abuja, Nigeria",Peter obi,True,abuja,obi_labour,"how about seen peter obi at the presidential villa after the 2023 general election, as the new nigeria president.",Neutral
Lenun_ogar,rt @afamdeluxo: it is peter obi hour. powerful words. i had goosebumps watching this.  🥲https://t.co/vmcznxkyre,2022-08-09 17:07:52+00:00,0,,,,"ÜT: 6.2216017,7.0653963",Peter obi,False,unknown,obi_labour,rt @user it is peter obi hour. powerful words. i had goosebumps watching this.  🥲https://t.co/vmcznxkyre,Positive
IgbokeNelson6,"rt @chude__: jos labour party office along ahmadu bello way, jos plateau state.

jos for peter obi! 

#obidatti023 https://t.co/aesgrjjotc",2022-08-09 17:07:52+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user jos labour party office along ahmadu bello way, jos plateau state.

jos for peter obi! 

#obidatti023 http",Neutral
9b1a98e27a0946a,"rt @firstladyship: 12. and finally, when peter obi is on that saddle, the pent-up euphoria of nigerians will erupt like a volcano. from tha…",2022-08-09 17:07:51+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user 12. and finally, when peter obi is on that saddle, the pent-up euphoria of nigerians will erupt like a volcano. from tha…",Positive
AmbassadorCorp_,@abbalala3 @atiku nah atiku money dey give you joy... they go collect am still vote for peter obi mark my word.,2022-08-09 17:07:48+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,@user @user nah atiku money dey give you joy... they go collect am still vote for peter obi mark my word.,Neutral
samchrismccoy,"rt @okoyecardinal: in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",2022-08-09 17:07:47+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",Neutral
Matelexprinx,"@koloabdulsalam @survivingnaija whether by issues base, emotional blackmail, equity, justice, truth, sincerity, competence, past records, achievement, decency, corruption, and all other forms

peter obi is still better than all the candidate

the only weak point is d structure
bt we d people is the structure",2022-08-09 17:07:47+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"@user @user whether by issues base, emotional blackmail, equity, justice, truth, sincerity, competence, past records, achievement, decency, corruption, and all other forms

peter obi is still better than all the candidate

the only weak point is d structure
bt we d people is the structure",Neutral
Obiageriaku1,"rt @makavelli275: peter obi is a national treasure, and must be protected at all cost.",2022-08-09 17:07:46+00:00,0,,,,South Korea with Choi woo shik,Peter obi,False,unknown,obi_labour,"rt @user peter obi is a national treasure, and must be protected at all cost.",Positive
SuliyatAfolabi1,"rt @iruefing: not everyone gets an audience with the pope, if you're lucky and very affluent you may meet the pope once in your entire life…",2022-08-09 17:07:46+00:00,0,,,,,Peter obi,False,unknown,,"rt @user not everyone gets an audience with the pope, if you're lucky and very affluent you may meet the pope once in your entire life…",Positive
SamuelDUKE1,"rt @elonchorch: sam omatseye's pen is a no respecter of person, as far as he perceive you to be a threat to the ambition tinubu the escobat…",2022-08-09 17:07:44+00:00,0,,,,Singapore. ,Peter obi,False,unknown,tinubu_apc,"rt @user sam omatseye's pen is a no respecter of person, as far as he perceive you to be a threat to the ambition tinubu the escobat…",Negative
maxokeke2,rt @shehusky: at this point nothing negative they say about peter obi will fly. nigerians especially the youth have decided to pitch their…,2022-08-09 17:07:43+00:00,0,,,,"New Orleans, LA",Peter obi,False,unknown,obi_labour,rt @user at this point nothing negative they say about peter obi will fly. nigerians especially the youth have decided to pitch their…,Neutral
OfficiallyFuna,"rt @firstladyship: 6. when life shuts one door, it opens the window. pdp did us a huge favor when they told us to go &amp; form our own party.…",2022-08-09 17:07:42+00:00,0,,,,"Sokoto, Nigeria",Peter obi,True,sokoto,atiku_pdp,"rt @user 6. when life shuts one door, it opens the window. pdp did us a huge favor when they told us to go &amp; form our own party.…",Positive
Hblack63173913H,"rt @chikaunigwe: my brother, peter obi has always supported the arts. i had an idea ( and connections) for a writers house in awka. land wa…",2022-08-09 17:07:42+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user my brother, peter obi has always supported the arts. i had an idea ( and connections) for a writers house in awka. land wa…",Positive
obinnowill,"rt @mrsam_uj: six lane road from head bridge to linca round about. initially it was double road, with massive waste scattered all over and…",2022-08-09 17:07:42+00:00,0,,,,Lagos Nigeria,Peter obi,True,lagos,,"rt @user six lane road from head bridge to linca round about. initially it was double road, with massive waste scattered all over and…",Negative
ChrisWinner15,rt @youths4peterobi: @peterobi upper iweka before and after peter obi. go and verify 😌 https://t.co/szvmuljer9,2022-08-09 17:07:42+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,rt @user @user upper iweka before and after peter obi. go and verify 😌 http,Neutral
olaoluwakitan_a,"rt @chikaunigwe: my brother, peter obi has always supported the arts. i had an idea ( and connections) for a writers house in awka. land wa…",2022-08-09 17:07:40+00:00,0,,,,"Ilorin, Nigeria",Peter obi,True,unknown,obi_labour,"rt @user my brother, peter obi has always supported the arts. i had an idea ( and connections) for a writers house in awka. land wa…",Positive
kic56,"rt @okoyecardinal: in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",2022-08-09 17:07:40+00:00,0,,,,nigeria,Peter obi,True,unknown,obi_labour,"rt @user in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",Neutral
Tblazee__,"@oloyefcb @good_citizen01 @rickybazeup @ejykmykel1 @akintollgate @chude__ @jack_ng01 @uchepokoye @fs_yusuf_ @ikukuomac @afamdeluxo @urchilla01 @takebacknaija_ @officialsoliu @ehimaggie omo iya, you’ve no reason to support that old cargo, suffer never tire you, leave tribalism aside and vote for competence… i’m also yoruba and peter obi has my vote  🗳 wake up",2022-08-09 17:07:40+00:00,1,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user omo iya, you’ve no reason to support that old cargo, suffer never tire you, leave tribalism aside and vote for competence… i’m also yoruba and peter obi has my vote  🗳 wake up",Negative
Clintudi,"rt @kwaraforobi: it’s just 13 days to the big event, kwara state labour party town hall meeting

it will be big, it will be massive 

kwara…",2022-08-09 17:07:37+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user it’s just 13 days to the big event, kwara state labour party town hall meeting

it will be big, it will be massive 

kwara…",Positive
PEdokobi,"rt @firstladyship: party structure is dead. we now have the people (citizens) structure. rigging is no longer possible, since the infusion…",2022-08-09 17:07:36+00:00,0,,,,,Peter obi,False,unknown,,"rt @user party structure is dead. we now have the people (citizens) structure. rigging is no longer possible, since the infusion…",Negative
Sayman__,"rt @ajagbe__: congratulations to peter obi for winning the twitter president 2023, well deserved 👏",2022-08-09 17:07:36+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user congratulations to peter obi for winning the twitter president 2023, well deserved 👏",Positive
AnunobiGovernor,rt @kingskingspeak: @vakkai this was november last year before the primaries. peter obi is fulfilling prophecy. https://t.co/wapujimu5f,2022-08-09 17:07:35+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user @user this was november last year before the primaries. peter obi is fulfilling prophecy. http,Neutral
NnekaLE,"rt @makavelli275: peter obi is a national treasure, and must be protected at all cost.",2022-08-09 17:07:34+00:00,0,,,,lagos,Peter obi,False,lagos,obi_labour,"rt @user peter obi is a national treasure, and must be protected at all cost.",Positive
goddy_omo1,"@obilo1million god is on our side, and by his grace, peter obi shall emerge the president of nigeria come 2023.",2022-08-09 17:07:32+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"@user god is on our side, and by his grace, peter obi shall emerge the president of nigeria come 2023.",Positive
AguAneke,"rt @makavelli275: peter obi is a national treasure, and must be protected at all cost.",2022-08-09 17:07:31+00:00,0,,,,Maitama Abuja.,Peter obi,False,abuja,obi_labour,"rt @user peter obi is a national treasure, and must be protected at all cost.",Positive
chibu_okoye,"rt @jessehallidaygi: the prophecy is real and must come to pass. we can not survive another 8 years with apc in power.

#obidients make sur…",2022-08-09 17:07:28+00:00,0,,,,South Africa,Peter obi,False,unknown,obi_labour,"rt @user the prophecy is real and must come to pass. we can not survive another 8 years with apc in power.

#obidients make sur…",Negative
Iamcharismatic,"rt @hussaeiinii__: peter obi will be announced as the president of federal republic of nigeria. no doubt! he is the man for job,at the same…",2022-08-09 17:07:28+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi will be announced as the president of federal republic of nigeria. no doubt! he is the man for job,at the same…",Positive
OneleN7,"rt @biafra_mission: shocking exposition by okonji iweala,she has said why her mother was kidnàpped,the small group of people holding nigeri…",2022-08-09 17:07:27+00:00,0,,,,My Provence,Peter obi,False,unknown,,"rt @user shocking exposition by okonji iweala,she has said why her mother was kidnàpped,the small group of people holding nigeri…",Negative
Shedracklawren2,"rt @makavelli275: peter obi is a national treasure, and must be protected at all cost.",2022-08-09 17:07:27+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi is a national treasure, and must be protected at all cost.",Positive
shalomdfirst,"rt @ajagbe__: congratulations to peter obi for winning the twitter president 2023, well deserved 👏",2022-08-09 17:07:25+00:00,0,,,,ads and promos,Peter obi,False,unknown,obi_labour,"rt @user congratulations to peter obi for winning the twitter president 2023, well deserved 👏",Positive
coolzymxy,"rt @chude__: jos labour party office along ahmadu bello way, jos plateau state.

jos for peter obi! 

#obidatti023 https://t.co/aesgrjjotc",2022-08-09 17:07:24+00:00,0,,,,Lagos,Peter obi,False,lagos,obi_labour,"rt @user jos labour party office along ahmadu bello way, jos plateau state.

jos for peter obi! 

#obidatti023 http",Neutral
sheddykid,"rt @ajagbe__: congratulations to peter obi for winning the twitter president 2023, well deserved 👏",2022-08-09 17:07:22+00:00,0,,,,inside your serious girlfriend,Peter obi,False,unknown,obi_labour,"rt @user congratulations to peter obi for winning the twitter president 2023, well deserved 👏",Positive
Udomingod,"@ukejeihuoma if i contradict you, i will be voting for peter obi, he’s the most candidate who genuinely cares for nigeria and govern well",2022-08-09 17:07:22+00:00,0,,,,Zion ,Peter obi,False,unknown,obi_labour,"@user if i contradict you, i will be voting for peter obi, he’s the most candidate who genuinely cares for nigeria and govern well",Positive
Cloud9yn_,"rt @jessehallidaygi: jos labour party office in ahmadu bello way 
peter obi is coming
we in jos are obidient 🙌🙌🙌
we will never labour in va…",2022-08-09 17:07:21+00:00,0,,,,"Warri, Nigeria",Peter obi,True,unknown,obi_labour,"rt @user jos labour party office in ahmadu bello way 
peter obi is coming
we in jos are obidient 🙌🙌🙌
we will never labour in va…",Neutral
OfficialCazola,"rt @bigbraineni: my dad said he won't waste his vote on peter obi next year because he's less influential compared to tinubu and atiki.

i…",2022-08-09 17:07:21+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user my dad said he won't waste his vote on peter obi next year because he's less influential compared to tinubu and atiki.

i…",Neutral
grandhustle0,"rt @isidags: @seriousist_ @iamtenseven “i always say it, atiku is a unifier… he’s a good man…” peter obi.

 https://t.co/3muvop7egz",2022-08-09 17:07:20+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user @user @user “i always say it, atiku is a unifier… he’s a good man…” peter obi.

 http",Positive
diplosoft,@deeoneayekooto peter obi is just a smart corrupt politician. smarter than tinubu and co,2022-08-09 17:07:18+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,@user peter obi is just a smart corrupt politician. smarter than tinubu and co,Negative
hilexzis,rt @afamdeluxo: peter obi has actually won next year's election if we are being honest. the only people between peter obi and aso-rock is @…,2022-08-09 17:07:17+00:00,0,,,,"Manhattan, NY",Peter obi,False,unknown,obi_labour,rt @user peter obi has actually won next year's election if we are being honest. the only people between peter obi and aso-rock is @user,Neutral
TheGurumaths,"rt @shehusky: for the first time in its history, bbnaija disappeared from the social media because of peter obi. this is how poverty and in…",2022-08-09 17:07:17+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user for the first time in its history, bbnaija disappeared from the social media because of peter obi. this is how poverty and in…",Negative
BenjaminIsiekwu,rt @sensteel2: peter obi is the only presidential candidate that did not contribute to bringing the disaster we have in aso rock to power i…,2022-08-09 17:07:14+00:00,0,,,,#GlobalCitizen 🌍 #MetaVerse,Peter obi,False,unknown,obi_labour,rt @user peter obi is the only presidential candidate that did not contribute to bringing the disaster we have in aso rock to power i…,Negative
ComradeAkpabs,rt @alhajitekno: peter obi,2022-08-09 17:07:14+00:00,0,,,,Carpe Diem,Peter obi,False,unknown,obi_labour,rt @user peter obi,Neutral
Ogorimma,"rt @chude__: he said “let me join you” peter obi dey always off me.. 😂😂😂

https://t.co/up062ctnla",2022-08-09 17:07:14+00:00,0,,,,"Amsterdam, The Netherlands",Peter obi,False,unknown,obi_labour,"rt @user he said “let me join you” peter obi dey always off me.. 😂😂😂

https://t.co/up062ctnla",Neutral
goddyanonye,"rt @shehusky: as far as i’m concerned, the only thing that will mean success to me in 2023 election is if peter obi is elected president of…",2022-08-09 17:07:13+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user as far as i’m concerned, the only thing that will mean success to me in 2023 election is if peter obi is elected president of…",Positive
ChinedumB_,"rt @uchepokoye: they can never trend without involving obidient and peter obi.
look at how sega lawyer has blocked himself into perpetual o…",2022-08-09 17:07:13+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user they can never trend without involving obidient and peter obi.
look at how sega lawyer has blocked himself into perpetual o…",Neutral
harrymoore8291,"rt @ceeceeakannaya: 😂 😂 😂 😂 if presidential candidates na women, peter obi still be spec with full option wife material. 

ndị ọzọ bụ agadi…",2022-08-09 17:07:13+00:00,0,,,,"Imo, Nigeria",Peter obi,True,imo,obi_labour,"rt @user 😂 😂 😂 😂 if presidential candidates na women, peter obi still be spec with full option wife material. 

ndị ọzọ bụ agadi…",Neutral
IkennaNwaehie,"rt @sadiqmaunde: peter obi will win the next presidential election. 

that’s the tweet!",2022-08-09 17:07:13+00:00,0,,,,Abuja,Peter obi,False,abuja,obi_labour,"rt @user peter obi will win the next presidential election. 

that’s the tweet!",Positive
chicelex,"rt @hussaeiinii__: peter obi will be announced as the president of federal republic of nigeria. no doubt! he is the man for job,at the same…",2022-08-09 17:07:12+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi will be announced as the president of federal republic of nigeria. no doubt! he is the man for job,at the same…",Positive
AkomolafeTope5,rt @swiftlynxtech: keep your opinion about peter to yourself. this is no longer about peter. this is about the millions of frustrated niger…,2022-08-09 17:07:09+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user keep your opinion about peter to yourself. this is no longer about peter. this is about the millions of frustrated niger…,Negative
UgonnaOkere2,"rt @shehusky: for the first time in its history, bbnaija disappeared from the social media because of peter obi. this is how poverty and in…",2022-08-09 17:07:09+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user for the first time in its history, bbnaija disappeared from the social media because of peter obi. this is how poverty and in…",Negative
See_Emmy,"rt @okoyecardinal: in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",2022-08-09 17:07:07+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",Neutral
_Udeagha,rt @afamdeluxo: peter obi has actually won next year's election if we are being honest. the only people between peter obi and aso-rock is @…,2022-08-09 17:07:05+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user peter obi has actually won next year's election if we are being honest. the only people between peter obi and aso-rock is @user,Neutral
AguAneke,"rt @ronaldnzimora: when tinubu said that peter obi and his supporters will ""labour in vain until they die"", you fugghaissies didn't remembe…",2022-08-09 17:07:04+00:00,0,,,,Maitama Abuja.,Peter obi,False,abuja,obi_labour,"rt @user when tinubu said that peter obi and his supporters will ""labour in vain until they die"", you fugghaissies didn't remembe…",Negative
ChinedumB_,@prideofapeacock @athanwilson the thing is that peter obi took infrastructures to the rural communities that were neglected. he was busy connecting rural communities to the cities .... he wasn’t acting for the cameras but was focused on needed infrastructures. infrastructures that serve the need of the people,2022-08-09 17:06:59+00:00,1,,,,,Peter obi,False,unknown,obi_labour,@user @user the thing is that peter obi took infrastructures to the rural communities that were neglected. he was busy connecting rural communities to the cities .... he wasn’t acting for the cameras but was focused on needed infrastructures. infrastructures that serve the need of the people,Neutral
PVibesKennel,"rt @emekaihedioha: press release 

re - 2023: igbos should wait till 2031, peter obi is crafty

fake news : please disregard 

our attentio…",2022-08-09 17:06:59+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user press release 

re - 2023: igbos should wait till 2031, peter obi is crafty

fake news : please disregard 

our attentio…",Neutral
UgonnaOkere2,rt @shehusky: at this point nothing negative they say about peter obi will fly. nigerians especially the youth have decided to pitch their…,2022-08-09 17:06:58+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,rt @user at this point nothing negative they say about peter obi will fly. nigerians especially the youth have decided to pitch their…,Neutral
baqosky,"rt @chude__: jos labour party office along ahmadu bello way, jos plateau state.

jos for peter obi! 

#obidatti023 https://t.co/aesgrjjotc",2022-08-09 17:06:56+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user jos labour party office along ahmadu bello way, jos plateau state.

jos for peter obi! 

#obidatti023 http",Neutral
__banoski,"rt @jack_ng01: even if you don't like peter obi as a person, please support him because of what he represent. 

peter represents a new nige…",2022-08-09 17:06:53+00:00,0,,,,here,Peter obi,False,unknown,obi_labour,"rt @user even if you don't like peter obi as a person, please support him because of what he represent. 

peter represents a new nige…",Neutral
Ojikutumemu,@michaelokwegba god help us peter obi an ipob supporter must never be president of this country .,2022-08-09 17:06:52+00:00,0,,,,"Lagos , Ekiti Nigeria ",Peter obi,True,lagos,obi_labour,@user god help us peter obi an ipob supporter must never be president of this country .,Negative
victtoria_edoo,"rt @nwakaibeya310: yes, 90% of igbos are supporting peter obi and are very emotional about it. does it make igbos a tribalistic people?

oy…",2022-08-09 17:06:52+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user yes, 90% of igbos are supporting peter obi and are very emotional about it. does it make igbos a tribalistic people?

oy…",Neutral
FAGalileo,"@dondekojo idris, yes, i'm supporting peter obi but is atiku a christian too? that's why i want the apc to play this card to its fullest extent. we shall see where the cards all fall into.",2022-08-09 17:06:52+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"@user idris, yes, i'm supporting peter obi but is atiku a christian too? that's why i want the apc to play this card to its fullest extent. we shall see where the cards all fall into.",Neutral
amahnoghna,"rt @hussaeiinii__: peter obi will be announced as the president of federal republic of nigeria. no doubt! he is the man for job,at the same…",2022-08-09 17:06:52+00:00,0,,,,Up south,Peter obi,False,unknown,obi_labour,"rt @user peter obi will be announced as the president of federal republic of nigeria. no doubt! he is the man for job,at the same…",Positive
OfficiallyFuna,rt @firstladyship: 5. we do this not for peter obi but for ourselves &amp; our children (born &amp; unborn). we do this because it’s just &amp; divine.…,2022-08-09 17:06:51+00:00,0,,,,"Sokoto, Nigeria",Peter obi,True,sokoto,obi_labour,rt @user 5. we do this not for peter obi but for ourselves &amp; our children (born &amp; unborn). we do this because it’s just &amp; divine.…,Positive
pivmens,"rt @sadiqmaunde: peter obi is like a gold; the more you burn it they more it shines. 

the nigeria of our dream is possible.",2022-08-09 17:06:51+00:00,0,,,,"Tradefair, Lagos State",Peter obi,False,unknown,obi_labour,"rt @user peter obi is like a gold; the more you burn it they more it shines. 

the nigeria of our dream is possible.",Positive
KwakubaK,"rt @nakufoaddo: my attention has been drawn to a disturbing post making the rounds on social media, where it is alleged i have written to t…",2022-08-09 17:06:51+00:00,0,,,,,Peter obi,False,unknown,,"rt @user my attention has been drawn to a disturbing post making the rounds on social media, where it is alleged i have written to t…",Neutral
NobleOfohaorji,"rt @peterobiupdates: birnin kebbi people, in kebbi state  held a meeting today for he peter obi and lp, they said we have no structure. tha…",2022-08-09 17:06:50+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user birnin kebbi people, in kebbi state  held a meeting today for he peter obi and lp, they said we have no structure. tha…",Neutral
omavuayen,"@famousmbt1 @kreeptomayniac it ok son i understand because corruption don confused your brain,but remember nothing can stop peter obi from being the next president of nigeria.tinuconfused and atikuhopeless are finished.",2022-08-09 17:06:50+00:00,0,,,,Windsor london,Peter obi,False,ondo,obi_labour,"@user @user it ok son i understand because corruption don confused your brain,but remember nothing can stop peter obi from being the next president of nigeria.tinuconfused and atikuhopeless are finished.",Negative
AmarachiTamelia,rt @alraheemmuhd: daily trust newspaper and bbc hausa are working very hard against peter obi in the north. i'm listening to the report of…,2022-08-09 17:06:50+00:00,0,,,,"Calabar, Nigeria",Peter obi,True,unknown,obi_labour,rt @user daily trust newspaper and bbc hausa are working very hard against peter obi in the north. i'm listening to the report of…,Neutral
IfinwaJ,rt @afamdeluxo: it is peter obi hour. powerful words. i had goosebumps watching this.  🥲https://t.co/vmcznxkyre,2022-08-09 17:06:50+00:00,0,,,,somewhere on earth,Peter obi,False,unknown,obi_labour,rt @user it is peter obi hour. powerful words. i had goosebumps watching this.  🥲https://t.co/vmcznxkyre,Positive
saint_nuno,"rt @oluchristty: endsars: ""peter obi is the brain behind endsars protest"" ~ lai mohammed 

""recent development has now unveiled the brain b…",2022-08-09 17:06:44+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user endsars: ""peter obi is the brain behind endsars protest"" ~ lai mohammed 

""recent development has now unveiled the brain b…",Neutral
EbubeAgu_,"rt @chikaunigwe: my brother, peter obi has always supported the arts. i had an idea ( and connections) for a writers house in awka. land wa…",2022-08-09 17:06:42+00:00,0,,,,Ogbe📍,Peter obi,False,unknown,obi_labour,"rt @user my brother, peter obi has always supported the arts. i had an idea ( and connections) for a writers house in awka. land wa…",Positive
NewAgeDavid,"rt @lex_teflondon: an open letter to peter obi

dear @peterobi nigerian youths have chosen you not because you are the best in all of niger…",2022-08-09 17:06:42+00:00,0,,,,Lagos,Peter obi,False,lagos,obi_labour,"rt @user an open letter to peter obi

dear @user nigerian youths have chosen you not because you are the best in all of niger…",Positive
daddexowa,"rt @blissoflife: badagry structure has a message for nigerians !!! when you have good product to market, you advertise it shamelessly!! obi…",2022-08-09 17:06:41+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user badagry structure has a message for nigerians !!! when you have good product to market, you advertise it shamelessly!! obi…",Neutral
Bro_caro,manchester united need peter obi and zidane #munliv,2022-08-09 17:06:41+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,manchester united need peter obi and zidane #munliv,Neutral
faevurite,"rt @ajagbe__: congratulations to peter obi for winning the twitter president 2023, well deserved 👏",2022-08-09 17:06:40+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user congratulations to peter obi for winning the twitter president 2023, well deserved 👏",Positive
Iamcharismatic,"rt @okoyecardinal: in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",2022-08-09 17:06:38+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user in 2012, in a bid to encourage writers, mr peter obi donated the sum of 2 million &amp; a plot of land in awka to chika unig…",Neutral
wes_leesnr,rt @afamdeluxo: it is peter obi hour. powerful words. i had goosebumps watching this.  🥲https://t.co/vmcznxkyre,2022-08-09 17:06:37+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,rt @user it is peter obi hour. powerful words. i had goosebumps watching this.  🥲https://t.co/vmcznxkyre,Positive
Padiga47,"@justcaptain6 @peterobi peter obi that nnamdi kanu said is gay, you people don't know what you want",2022-08-09 17:06:36+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"@user @user peter obi that nnamdi kanu said is gay, you people don't know what you want",Negative
onye_mbauwa,"rt @jessehallidaygi: jos labour party office in ahmadu bello way 
peter obi is coming
we in jos are obidient 🙌🙌🙌
we will never labour in va…",2022-08-09 17:06:36+00:00,0,,,,Dubai United Arab Emirates,Peter obi,False,unknown,obi_labour,"rt @user jos labour party office in ahmadu bello way 
peter obi is coming
we in jos are obidient 🙌🙌🙌
we will never labour in va…",Neutral
Ify09741848,@smirkingsaylor so they can't use the word obedient again without it been seeing as supporting peter obi? they are free to use the word without any inference to anything other than what the word is saying to us and not a person. make una rest o.😃,2022-08-09 17:06:35+00:00,0,,,,In the palm of His hands,Peter obi,False,unknown,obi_labour,@user so they can't use the word obedient again without it been seeing as supporting peter obi? they are free to use the word without any inference to anything other than what the word is saying to us and not a person. make una rest o.😃,Neutral
IkennaNwaehie,"rt @firstladyship: peter obi is now the most popular on twitter nigeria. how buhari’s twitter handle became a joke &amp; a shadow of itself, is…",2022-08-09 17:06:35+00:00,0,,,,Abuja,Peter obi,False,abuja,obi_labour,"rt @user peter obi is now the most popular on twitter nigeria. how buhari’s twitter handle became a joke &amp; a shadow of itself, is…",Neutral
9jalatesttv,"peter obi seems to be the most popular presidential candidate!

#9jalatest #peterobiforpresident2023",2022-08-09 17:06:35+00:00,0,,,,"Enugu, Nigeria",Peter obi,True,enugu,obi_labour,"peter obi seems to be the most popular presidential candidate!

#9jalatest #peterobiforpresident2023",Positive
elijah_oladeji,"rt @jessehallidaygi: jos labour party office in ahmadu bello way 
peter obi is coming
we in jos are obidient 🙌🙌🙌
we will never labour in va…",2022-08-09 17:06:34+00:00,0,,,,"Abuja, Nigeria",Peter obi,True,abuja,obi_labour,"rt @user jos labour party office in ahmadu bello way 
peter obi is coming
we in jos are obidient 🙌🙌🙌
we will never labour in va…",Neutral
koyegunle,"rt @femiadebimpe: this idea of pushing peter obi as the 'candidate of the church' by some christian leaders, instead of encouraging christi…",2022-08-09 17:06:34+00:00,0,,,,Earth ,Peter obi,False,unknown,obi_labour,"rt @user this idea of pushing peter obi as the 'candidate of the church' by some christian leaders, instead of encouraging christi…",Neutral
