user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
LilDenizy,"rt @makavelli275: it has finally happened. thank you, peter obi, for listening to us. https://t.co/eu25lqhlwp",2022-10-13 16:36:51+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user it has finally happened. thank you, peter obi, for listening to us. http",Positive
Ifeomavictori10,"rt @fs_yusuf_: arise tv: mr @peterobi is yet to release his manifesto, when is he doing that?

@yarkafanchan: mr peter obi is a walking man…",2022-10-13 16:36:50+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user arise tv: mr @user is yet to release his manifesto, when is he doing that?

@yarkafanchan: mr peter obi is a walking man…",Neutral
nandilife,rt @iruefing: if you are going to vote peter obi and labour party regardless of who is on his pcc let me see the likes and retweets immedia…,2022-10-13 16:36:50+00:00,0,,,,"London, England",Peter obi,False,london,obi_labour,rt @user if you are going to vote peter obi and labour party regardless of who is on his pcc let me see the likes and retweets immedia…,Neutral
kingwanhaani,"rt @kempez2017: dear northern obidients, i know y'all see the peter obi's campaign council where about 85% are southerners with mr ifeanyi…",2022-10-13 16:36:50+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user dear northern obidients, i know y'all see the peter obi's campaign council where about 85% are southerners with mr ifeanyi…",Neutral
Awordtunny,rt @dontee___: i am not surprised that peter obi appointed general eneche whose soldiers killed #endsars protesters at the lekki toll gate.…,2022-10-13 16:36:50+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,rt @user i am not surprised that peter obi appointed general eneche whose soldiers killed #endsars protesters at the lekki toll gate.…,Negative
KingJamesIdowu,rt @stanleyotugeme: peter obi @peterobi outperformed tinubu @officialabat (and fashola) in all 6 major growth indicators used to assess low…,2022-10-13 16:36:49+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user peter obi @user outperformed tinubu @user (and fashola) in all 6 major growth indicators used to assess low…,Positive
Victor_Okiemute,"rt @ajebodanny: so you were okay with atiku being peter obi’s vice, same atiku that deleted the ‘deborah’s tweet’, same atiku you call a th…",2022-10-13 16:36:49+00:00,0,,,, Germany IJN,Peter obi,False,unknown,obi_labour,"rt @user so you were okay with atiku being peter obi’s vice, same atiku that deleted the ‘deborah’s tweet’, same atiku you call a th…",Neutral
iamjasmine29,rt @naija_pr: controversies and confusion hits peter obi and labour party as 3rd force movement rejects presidential campaign list with thr…,2022-10-13 16:36:48+00:00,0,,,,"Ibadan, Nigeria",Peter obi,True,unknown,obi_labour,rt @user controversies and confusion hits peter obi and labour party as 3rd force movement rejects presidential campaign list with thr…,Negative
bubuigbo,"rt @erasmus_n: never mistake lp for obidients. e get why. 

obidient is a movement,  lp is a party.

whatever happens in lp does not stop t…",2022-10-13 16:36:48+00:00,0,,,,Eastern region ,Peter obi,False,unknown,obi_labour,"rt @user never mistake lp for obidients. e get why. 

obidient is a movement,  lp is a party.

whatever happens in lp does not stop t…",Neutral
ayemojubar,rt @victorisrael_: 😂😂😂😂😂😂😂 for obidients who have not seen this video. what’s adams oshomhole doing? proof of life and health is real. even…,2022-10-13 16:36:48+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user 😂😂😂😂😂😂😂 for obidients who have not seen this video. what’s adams oshomhole doing? proof of life and health is real. even…,Neutral
Detruthx,"rt @firstladyship: peter obi &amp; yusuf datti presidential campaign official spokespersons is looking like a team of avengers:

1. tanko yinus…",2022-10-13 16:36:47+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi &amp; yusuf datti presidential campaign official spokespersons is looking like a team of avengers:

1. tanko yinus…",Neutral
mrbrightgil,rt @victorisrael_: 😂😂😂😂😂😂😂 for obidients who have not seen this video. what’s adams oshomhole doing? proof of life and health is real. even…,2022-10-13 16:36:46+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user 😂😂😂😂😂😂😂 for obidients who have not seen this video. what’s adams oshomhole doing? proof of life and health is real. even…,Neutral
Blessed_Pikin,rt @victorisrael_: peter obi changed the narrative from buying roasted corn by the roadside and hawking groundnut to good health and compet…,2022-10-13 16:36:46+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,rt @user peter obi changed the narrative from buying roasted corn by the roadside and hawking groundnut to good health and compet…,Neutral
silas_mayor,"rt @firstladyship: peter obi &amp; yusuf datti presidential campaign official spokespersons is looking like a team of avengers:

1. tanko yinus…",2022-10-13 16:36:46+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user peter obi &amp; yusuf datti presidential campaign official spokespersons is looking like a team of avengers:

1. tanko yinus…",Neutral
whytflame,"peter obi remains the focus.
the list should not change your vote for him if you know why you are supporting him. 
get him to that seat first then we figure out what to do to those who denied #endsars",2022-10-13 16:36:46+00:00,0,,,,Idiopathic,Peter obi,False,unknown,obi_labour,"peter obi remains the focus.
the list should not change your vote for him if you know why you are supporting him. 
get him to that seat first then we figure out what to do to those who denied #endsars",Neutral
SamuelNkechi2,rt @f_lorenzo0: @bashirahmaad vote peter obi for president https://t.co/hwaoxraym3,2022-10-13 16:36:45+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user @user vote peter obi for president http,Neutral
DIkechebelu,"why do i have this feeling that tinubu will convince buhari to let nnamdi kanu be released just so he could start his agitations again to disrupt peter obi's votes and emergence as president.
it's a feeling.🙂",2022-10-13 16:36:45+00:00,0,,,, Nigeria.,Peter obi,True,unknown,obi_labour,"why do i have this feeling that tinubu will convince buhari to let nnamdi kanu be released just so he could start his agitations again to disrupt peter obi's votes and emergence as president.
it's a feeling.🙂",Neutral
Stellandukwe2,"rt @spotlight_abby: nollywood actor, lawyer and politician, kenneth okonkwo was also appointed as one of the spokespersons of peter obi pre…",2022-10-13 16:36:45+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user nollywood actor, lawyer and politician, kenneth okonkwo was also appointed as one of the spokespersons of peter obi pre…",Neutral
Giftnnabuike2,"rt @davidhundeyin: i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",2022-10-13 16:36:45+00:00,0,,,,gifted avenue,Peter obi,False,unknown,obi_labour,"rt @user i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",Positive
SesanOyewusi,rt @makavelli275: peter obi full speech at the ican annual conference. very hot 🔥 🔥 🔥 as usual. https://t.co/pd5hcabdtx,2022-10-13 16:36:44+00:00,0,,,,Everywhere ,Peter obi,False,unknown,obi_labour,rt @user peter obi full speech at the ican annual conference. very hot 🔥 🔥 🔥 as usual. http,Positive
chukspreciouz,"rt @ajebodanny: after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",2022-10-13 16:36:44+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",Negative
daikman_1,"rt @ajebodanny: after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",2022-10-13 16:36:42+00:00,0,,,,"Toronto, Ontario",Peter obi,False,unknown,obi_labour,"rt @user after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",Negative
ejiroiyeghe,rt @drpenking: there will be women inclusion in policy making during peter obi’ tenure. our women will be carried along. you can see the si…,2022-10-13 16:36:42+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user there will be women inclusion in policy making during peter obi’ tenure. our women will be carried along. you can see the si…,Neutral
stellaanyigor,"rt @yahaya_iv: i get the resentment, but, what is the point of campaigning when we're not ready to take in the new converts?
when we put up…",2022-10-13 16:36:41+00:00,0,,,,"Los Barrios, Spain",Peter obi,False,unknown,,"rt @user i get the resentment, but, what is the point of campaigning when we're not ready to take in the new converts?
when we put up…",Negative
blarkbond,rt @iruefing: peter obi will eventually chose a chief of army staff from the crop of military generals. he will choose the police ig from t…,2022-10-13 16:36:41+00:00,0,,,,Space ,Peter obi,False,unknown,obi_labour,rt @user peter obi will eventually chose a chief of army staff from the crop of military generals. he will choose the police ig from t…,Neutral
OjoFaithOluseg1,"rt @realkenokonkwo: kenneth okonkwo appointed a spokesperson of peter obi presidential campaign council. 
i give special thanks to god almi…",2022-10-13 16:36:41+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user kenneth okonkwo appointed a spokesperson of peter obi presidential campaign council. 
i give special thanks to god almi…",Positive
OlaKeanvic,"rt @davidhundeyin: i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",2022-10-13 16:36:41+00:00,0,,,,Space,Peter obi,False,unknown,obi_labour,"rt @user i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",Positive
Jonajey_himself,"rt @davidhundeyin: i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",2022-10-13 16:36:41+00:00,0,,,,"Lagos, Abuja . Nigeria ",Peter obi,True,lagos,obi_labour,"rt @user i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",Positive
ifeanyii36,"rt @ifeanacho_odife: i used to think that @peterobi was a better candidate but after seeing john enenche, an army spokesman on d labour par…",2022-10-13 16:36:39+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user i used to think that @user was a better candidate but after seeing john enenche, an army spokesman on d labour par…",Neutral
dorcas_akhigbe,rt @_asiwajulerry: peter obi appointed a man that outrightly called the horrible lekki massacre a “photoshop” as campaign member and his su…,2022-10-13 16:36:39+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user peter obi appointed a man that outrightly called the horrible lekki massacre a “photoshop” as campaign member and his su…,Negative
Elvis_Enuma,"rt @firstladyship: peter obi &amp; yusuf datti presidential campaign official spokespersons is looking like a team of avengers:

1. tanko yinus…",2022-10-13 16:36:38+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi &amp; yusuf datti presidential campaign official spokespersons is looking like a team of avengers:

1. tanko yinus…",Neutral
Godwinner17,"rt @davidhundeyin: i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",2022-10-13 16:36:38+00:00,0,,,,30BG,Peter obi,False,unknown,obi_labour,"rt @user i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",Positive
Donmini29511287,rt @victorisrael_: peter obi changed the narrative from buying roasted corn by the roadside and hawking groundnut to good health and compet…,2022-10-13 16:36:37+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,rt @user peter obi changed the narrative from buying roasted corn by the roadside and hawking groundnut to good health and compet…,Neutral
MaouzConcept,"rt @nkemchor_: 😆😆😆 all the people that ever said negative things about peter obi were always humbled when they meet him one on one. 
there…",2022-10-13 16:36:37+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user 😆😆😆 all the people that ever said negative things about peter obi were always humbled when they meet him one on one. 
there…",Positive
drealOlomo,@drokaforemmanu1 peter obi for president,2022-10-13 16:36:37+00:00,0,,,,"Benin-City, Nigeria",Peter obi,True,unknown,obi_labour,@user peter obi for president,Neutral
SamuelNkechi2,"rt @makavelli275: it has finally happened. thank you, peter obi, for listening to us. https://t.co/eu25lqhlwp",2022-10-13 16:36:36+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user it has finally happened. thank you, peter obi, for listening to us. http",Positive
PrinceMeloga,rt @davsess: after seeing @officialabat absent again today and listening to @peterobi  unwritten speech. i can categorically tell you that…,2022-10-13 16:36:34+00:00,0,,,,Lagos,Peter obi,False,lagos,obi_labour,rt @user after seeing @user absent again today and listening to @user  unwritten speech. i can categorically tell you that…,Neutral
Caduluson,"rt @_asiwajulerry: here’s a clip where the major gen called lekki massacre a photoshop, does he look under duress while giving the speech?…",2022-10-13 16:36:34+00:00,0,,,,,Peter obi,False,unknown,,"rt @user here’s a clip where the major gen called lekki massacre a photoshop, does he look under duress while giving the speech?…",Neutral
brightosak,"rt @realkenokonkwo: kenneth okonkwo appointed a spokesperson of peter obi presidential campaign council. 
i give special thanks to god almi…",2022-10-13 16:36:33+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user kenneth okonkwo appointed a spokesperson of peter obi presidential campaign council. 
i give special thanks to god almi…",Positive
MaouzConcept,rt @po_grassrootm: breaking: he datti baba-ahmed (representing he peter obi) has arrived maiduguri borno to speak to stakeholders and party…,2022-10-13 16:36:33+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user breaking: he datti baba-ahmed (representing he peter obi) has arrived maiduguri borno to speak to stakeholders and party…,Neutral
KristonChioma,"rt @lplagosinfo: with peter obi @ the nec meeting of the party going on in abuja right now.
-com. olukayode salako, lp lagos state chairman…",2022-10-13 16:36:33+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user with peter obi @ the nec meeting of the party going on in abuja right now.
-com. olukayode salako, lp lagos state chairman…",Neutral
favourstylz,rt @biodunalexa: i am not supporting peter obi out of pity for the se or any other flimsy bias. my support for him is rooted in his intelle…,2022-10-13 16:36:32+00:00,0,,,,"Benin-City, Nigeria",Peter obi,True,unknown,obi_labour,rt @user i am not supporting peter obi out of pity for the se or any other flimsy bias. my support for him is rooted in his intelle…,Neutral
fleaptng,"rt @davidhundeyin: i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",2022-10-13 16:36:32+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",Positive
Pr8nz,"rt @spotlight_abby: part 9.
arise tv: why wasn't peter obi at the unveiling of the campaign council?
 
ndi kato: peter obi has been the mos…",2022-10-13 16:36:32+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user part 9.
arise tv: why wasn't peter obi at the unveiling of the campaign council?
 
ndi kato: peter obi has been the mos…",Neutral
papingo123,"@davidhundeyin many shall gather at table but the righteous shall be vindicated. such happened in anambra when peter obi was first sworn in as the governor elect, but irrespective of that gathering of vultures he still did the right thing to their disappoinment. i trust po 💯%.",2022-10-13 16:36:32+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"@user many shall gather at table but the righteous shall be vindicated. such happened in anambra when peter obi was first sworn in as the governor elect, but irrespective of that gathering of vultures he still did the right thing to their disappoinment. i trust po 💯%.",Positive
sirjkgram,"rt @novieverest: peter obi - i expected the hierarchy of our top oil management bureaucracy will immediately resign.

i agree.",2022-10-13 16:36:31+00:00,0,,,,Global Nomad,Peter obi,False,unknown,obi_labour,"rt @user peter obi - i expected the hierarchy of our top oil management bureaucracy will immediately resign.

i agree.",Neutral
kikzbryan,"rt @ajebodanny: after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",2022-10-13 16:36:31+00:00,0,,,,"Abuja, Nigeria",Peter obi,True,abuja,obi_labour,"rt @user after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",Negative
OyegunleKolawo1,rt @b2rock1: the moment sowore stopped the dss following governor okowa from intimidating team sowore and peter obi's photographer while pe…,2022-10-13 16:36:30+00:00,0,,,,"Adenrele, Nigeria",Peter obi,True,unknown,obi_labour,rt @user the moment sowore stopped the dss following governor okowa from intimidating team sowore and peter obi's photographer while pe…,Neutral
Davddonmoe,"rt @bolu_ay: with peter obi it’s important to not let the perfect become the enemy of good, but that being said we still have to hold him a…",2022-10-13 16:36:29+00:00,0,,,,My house ,Peter obi,False,unknown,obi_labour,"rt @user with peter obi it’s important to not let the perfect become the enemy of good, but that being said we still have to hold him a…",Neutral
OkeogheneAre,"rt @kelechiphd: @farooqkperogi but @farooqkperogi, you are an academic. literally, all references of peter obi shows that he is a different…",2022-10-13 16:36:29+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user @user but @user you are an academic. literally, all references of peter obi shows that he is a different…",Neutral
Pr8nz,rt @spotlight_abby: part 8: young people have shown tremendous responsibility in organising themselves and powering this movement beyond so…,2022-10-13 16:36:29+00:00,0,,,,,Peter obi,False,unknown,,rt @user part 8: young people have shown tremendous responsibility in organising themselves and powering this movement beyond so…,Positive
Ade_dapo__,"rt @gazettengr: peter obi appoints army spokesman who claimed lekki massacre was photoshopped as campaign member

https://t.co/cbber0thjc",2022-10-13 16:36:29+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user peter obi appoints army spokesman who claimed lekki massacre was photoshopped as campaign member

https://t.co/cbber0thjc",Negative
theobam,"rt @firstladyship: peter obi &amp; yusuf datti presidential campaign official spokespersons is looking like a team of avengers:

1. tanko yinus…",2022-10-13 16:36:28+00:00,0,,,,LAGOS,Peter obi,False,lagos,obi_labour,"rt @user peter obi &amp; yusuf datti presidential campaign official spokespersons is looking like a team of avengers:

1. tanko yinus…",Neutral
ayfbeloved,peter obi isn't different,2022-10-13 16:36:27+00:00,0,,,,planet Earth ,Peter obi,False,unknown,obi_labour,peter obi isn't different,Neutral
Mr_Nommyyy,"rt @davidhundeyin: i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",2022-10-13 16:36:23+00:00,0,,,,"Port Harcourt, Nigeria",Peter obi,True,rivers,obi_labour,"rt @user i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",Positive
doyin_deji,"rt @ajebodanny: after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",2022-10-13 16:36:22+00:00,0,,,,remote,Peter obi,False,unknown,obi_labour,"rt @user after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",Negative
Goodpikin2,"rt @firstladyship: atiku was in dubai for 7 years. #endsars &amp; covid happened, nigerians were maimed, but atiku &amp; pdp were conspicuously abs…",2022-10-13 16:36:22+00:00,0,,,,,Peter obi,False,unknown,atiku_pdp,"rt @user atiku was in dubai for 7 years. #endsars &amp; covid happened, nigerians were maimed, but atiku &amp; pdp were conspicuously abs…",Neutral
Faithifeanyi505,"rt @peterobiteam: the moment peter obi came in. 52nd annual accounting conference holding in sheraton conference hall, abuja.

access bank…",2022-10-13 16:36:22+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user the moment peter obi came in. 52nd annual accounting conference holding in sheraton conference hall, abuja.

access bank…",Neutral
Chibueze_delo,"rt @muchtalksblog1: am not happy right now😡,  honestly if i knew @peterobi would have picked john enenche among his campaign team, i wouldn…",2022-10-13 16:36:21+00:00,0,,,,Stay positive,Peter obi,False,unknown,obi_labour,"rt @user am not happy right now😡,  honestly if i knew @user would have picked john enenche among his campaign team, i wouldn…",Negative
Peace46092694,"rt @ajebodanny: after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",2022-10-13 16:36:21+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",Negative
Classic84073745,"rt @muchtalksblog1: am not happy right now😡,  honestly if i knew @peterobi would have picked john enenche among his campaign team, i wouldn…",2022-10-13 16:36:21+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user am not happy right now😡,  honestly if i knew @user would have picked john enenche among his campaign team, i wouldn…",Negative
Majiddatti,rt @renoomokri: take a look at the presidential campaign schedule released by the labour party. not a single peter obi rally is scheduled f…,2022-10-13 16:36:21+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user take a look at the presidential campaign schedule released by the labour party. not a single peter obi rally is scheduled f…,Neutral
Ehmah15,rt @po_grassrootm: breaking: he datti baba-ahmed (representing he peter obi) has arrived maiduguri borno to speak to stakeholders and party…,2022-10-13 16:36:20+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user breaking: he datti baba-ahmed (representing he peter obi) has arrived maiduguri borno to speak to stakeholders and party…,Neutral
Felidondollarlo,"rt @wpo2023: women for peter obi (wpo) lagos leadership team held their meeting today.

#obidatti2023 #obidatti4anewnigeria #labourparty #v…",2022-10-13 16:36:19+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user women for peter obi (wpo) lagos leadership team held their meeting today.

#obidatti2023 #obidatti4anewnigeria #labourparty #v…",Neutral
SheiduTijani1,"rt @channelstv: i will subject all arms of govt to routine audit – peter obi
https://t.co/3vvxjzzw1b https://t.co/fa9oc25mca",2022-10-13 16:36:19+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user i will subject all arms of govt to routine audit – peter obi
https://t.co/3vvxjzzw1b http",Neutral
kennnet31979344,"rt @ifeanacho_odife: i used to think that @peterobi was a better candidate but after seeing john enenche, an army spokesman on d labour par…",2022-10-13 16:36:19+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,"rt @user i used to think that @user was a better candidate but after seeing john enenche, an army spokesman on d labour par…",Neutral
realDewoye,rt @davsess: after seeing @officialabat absent again today and listening to @peterobi  unwritten speech. i can categorically tell you that…,2022-10-13 16:36:19+00:00,0,,,,Nigeria,Peter obi,True,unknown,obi_labour,rt @user after seeing @user absent again today and listening to @user  unwritten speech. i can categorically tell you that…,Neutral
obamedo,"rt @po_grassrootm: obidients afternoon call. if you're ready to sell peter obi at the grassroots and vote for him too, please let's connect…",2022-10-13 16:36:18+00:00,0,,,,"Federal Capital Territory, Nig",Peter obi,False,abuja,obi_labour,"rt @user obidients afternoon call. if you're ready to sell peter obi at the grassroots and vote for him too, please let's connect…",Neutral
Ahfo__,"you are a professional critic &amp; you have criticize everything under d sun about nigeria politics,but calling peter obi pcc d worst is sensational, because of one person, general enenche,which can still be removed.the party pcc list need to large to cover on tracks for penetration https://t.co/toxnpzo3h3",2022-10-13 16:36:18+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"you are a professional critic &amp; you have criticize everything under d sun about nigeria politics,but calling peter obi pcc d worst is sensational, because of one person, general enenche,which can still be removed.the party pcc list need to large to cover on tracks for penetration http",Negative
CoalBoom,"rt @davidhundeyin: i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",2022-10-13 16:36:17+00:00,0,,,,"Ogogoro Village, Nigeria",Peter obi,True,unknown,obi_labour,"rt @user i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",Positive
innydizzy,"rt @mizcazorla1: ben obi was atiku’s running mate in 2007.

peter obi was atiku's running mate in 2015.

ifeanyi okowa is atiku's running m…",2022-10-13 16:36:17+00:00,0,,,,Abuja Nigeria ,Peter obi,True,abuja,obi_labour,"rt @user ben obi was atiku’s running mate in 2007.

peter obi was atiku's running mate in 2015.

ifeanyi okowa is atiku's running m…",Neutral
yashim_daniel,"rt @fisayosoyombo: by appointing john enenche, an officer who claimed photos and videos of slain #endsars protesters were 'photoshopped', i…",2022-10-13 16:36:17+00:00,0,,,,"Kaduna, Nigeria",Peter obi,True,kaduna,,"rt @user by appointing john enenche, an officer who claimed photos and videos of slain #endsars protesters were 'photoshopped', i…",Negative
_maniche09,"rt @ajebodanny: after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",2022-10-13 16:36:16+00:00,0,,,,Alkebulan,Peter obi,False,unknown,obi_labour,"rt @user after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",Negative
VictorIsrael_,"rt @kachikaboy: peter obi, see the high jump you have set our rogue politician. february please come quick so we can all vote for labour pa…",2022-10-13 16:36:15+00:00,0,,,,Cooking Avenue,Peter obi,False,unknown,obi_labour,"rt @user peter obi, see the high jump you have set our rogue politician. february please come quick so we can all vote for labour pa…",Neutral
blarkbond,"rt @muchtalksblog1: am not happy right now😡,  honestly if i knew @peterobi would have picked john enenche among his campaign team, i wouldn…",2022-10-13 16:36:15+00:00,0,,,,Space ,Peter obi,False,unknown,obi_labour,"rt @user am not happy right now😡,  honestly if i knew @user would have picked john enenche among his campaign team, i wouldn…",Negative
Kingvicola1,"rt @davidhundeyin: i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",2022-10-13 16:36:15+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",Positive
akinyemi_akiny3,rt @_asiwajulerry: peter obi appointed a man that outrightly called the horrible lekki massacre a “photoshop” as campaign member and his su…,2022-10-13 16:36:14+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user peter obi appointed a man that outrightly called the horrible lekki massacre a “photoshop” as campaign member and his su…,Negative
Basil_Uka,"rt @davidhundeyin: i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",2022-10-13 16:36:13+00:00,0,,,,United States,Peter obi,False,unknown,obi_labour,"rt @user i support peter obi because i believe in his mission and candidacy.

i also believe that anyone directly involved in lek…",Positive
SugarStormz,rt @victorisrael_: peter obi changed the narrative from buying roasted corn by the roadside and hawking groundnut to good health and compet…,2022-10-13 16:36:13+00:00,0,,,,Moonscape ,Peter obi,False,unknown,obi_labour,rt @user peter obi changed the narrative from buying roasted corn by the roadside and hawking groundnut to good health and compet…,Neutral
Ojoru3,"rt @maxndukwuphd: sowore: y.e., i thought tinubu 
                &amp; atiku say they want 
                to be president?

peter obi: my br…",2022-10-13 16:36:12+00:00,0,,,,,Peter obi,False,unknown,obi_labour,"rt @user sowore: y.e., i thought tinubu 
                &amp; atiku say they want 
                to be president?

peter obi: my br…",Neutral
MrJabyeer,"rt @goziconc: peter obi told the church to wake up amd take back their country, we thought he was joking until the labour party presidentia…",2022-10-13 16:36:12+00:00,0,,,,"Bauchi state, nigeria 🇳🇬",Peter obi,True,bauchi,obi_labour,"rt @user peter obi told the church to wake up amd take back their country, we thought he was joking until the labour party presidentia…",Neutral
Pr8nz,rt @spotlight_abby: part 6: peter obi is our walking manifesto. our number spokesperson! - ndi kato @yarkafanchan https://t.co/mvo2zi82rm,2022-10-13 16:36:11+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user part 6: peter obi is our walking manifesto. our number spokesperson! - ndi kato @user http,Neutral
Donjid08,"rt @ajebodanny: after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",2022-10-13 16:36:11+00:00,0,,,,"Lagos, Nigeria",Peter obi,True,lagos,obi_labour,"rt @user after seeing john enenche, an army spokesman on the labour party campaign council, i now regret the way i have supported pe…",Negative
omilekss,rt @ajebodanny: isn’t the point of campaigning to convince more people to join your camp? the army spokesman has joined peter obi’s camp be…,2022-10-13 16:36:10+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user isn’t the point of campaigning to convince more people to join your camp? the army spokesman has joined peter obi’s camp be…,Neutral
20lenss,rt @firstladyship: peter obi was with #endsars through &amp; through. he never shied away from responsibilities. there’ll be no crass derelicti…,2022-10-13 16:36:10+00:00,0,,,,"Port Harcourt, Nigeria",Peter obi,True,rivers,obi_labour,rt @user peter obi was with #endsars through &amp; through. he never shied away from responsibilities. there’ll be no crass derelicti…,Neutral
F_Lorenzo0,rt @renoomokri: take a look at the presidential campaign schedule released by the labour party. not a single peter obi rally is scheduled f…,2022-10-13 16:36:10+00:00,0,,,,"Katsina, Nigeria",Peter obi,True,katsina,obi_labour,rt @user take a look at the presidential campaign schedule released by the labour party. not a single peter obi rally is scheduled f…,Neutral
wandey18_,"rt @yahaya_iv: i get the resentment, but, what is the point of campaigning when we're not ready to take in the new converts?
when we put up…",2022-10-13 16:36:10+00:00,0,,,,,Peter obi,False,unknown,,"rt @user i get the resentment, but, what is the point of campaigning when we're not ready to take in the new converts?
when we put up…",Negative
Buchi_Victor9,rt @drpenking: some nigerians are cancelling peter obi for picking a spokesman that denied the lekki massacre as part of his campaign team…,2022-10-13 16:36:10+00:00,0,,,,,Peter obi,False,unknown,obi_labour,rt @user some nigerians are cancelling peter obi for picking a spokesman that denied the lekki massacre as part of his campaign team…,Negative
