user,tweet,date,likes,geo,coordinates,place,user_loc,query,in_nigeria,state,party_candidate,tweet_proc,sentiment
ApariMena,rt @fisayosoyombo: pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,2022-10-13 15:44:08+00:00,0,,,,Ogun state,bola tinubu,False,ogun,tinubu_apc,rt @user pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,Neutral
IgweEst09906006,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:43:58+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
tvonnexzy,"rt @jamesperry00: if they (nigerians) demand for a change of government, tell them to shut up!!.

~bola tinubu

nigerian the ball is in you…",2022-10-13 15:43:28+00:00,0,,,,Africa,bola tinubu,False,unknown,tinubu_apc,"rt @user if they (nigerians) demand for a change of government, tell them to shut up!!.

~bola tinubu

nigerian the ball is in you…",Neutral
blackridwan7,"rt @aliyusu8080: according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",2022-10-13 15:43:27+00:00,0,,,,"Calgary, Alberta",bola tinubu,False,unknown,obi_labour,"rt @user according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",Positive
MrOshotee,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:43:21+00:00,0,,,,"Kieve, Deutschland",bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
grownkida,rt @naija_pr: the achievements and capacity of bola tinubu in building a formidable team are enough grounds to elect him as the next presid…,2022-10-13 15:43:09+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user the achievements and capacity of bola tinubu in building a formidable team are enough grounds to elect him as the next presid…,Positive
AutoLandGlobal1,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:42:47+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
razaq_musa1,"rt @daily_trust: the anambra state chapter of the all progressives congress (apc) has disowned minister of labour and employment, dr. chris…",2022-10-13 15:42:46+00:00,0,,,,Jupiter,bola tinubu,False,unknown,obi_labour,"rt @user the anambra state chapter of the all progressives congress (apc) has disowned minister of labour and employment, dr. chris…",Neutral
grownkida,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:42:46+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
Oluwabless18,rt @jarmari01: ongoing: thousands of supporters of asiwaju bola ahmed tinubu in osun have come out to show their support for asiwaju bola a…,2022-10-13 15:42:45+00:00,0,,,,Unknown,bola tinubu,False,unknown,tinubu_apc,rt @user ongoing: thousands of supporters of asiwaju bola ahmed tinubu in osun have come out to show their support for asiwaju bola a…,Neutral
Nofliters,rt @afamdeluxo: what bola tinubu boys have been doing to ndiigbo and other ethnicity in lagos is not different from the xenophobia nigerian…,2022-10-13 15:42:16+00:00,0,,,,,bola tinubu,False,unknown,obi_labour,rt @user what bola tinubu boys have been doing to ndiigbo and other ethnicity in lagos is not different from the xenophobia nigerian…,Negative
BalasonSamuuel,"rt @tosino52: osun youth walk for tinubu!

asiwaju bola ahmed tinubu l'okan.
#bat2023 #tinubushettima2023 https://t.co/i7bsrmuzuw",2022-10-13 15:42:00+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user osun youth walk for tinubu!

asiwaju bola ahmed tinubu l'okan.
#bat2023 #tinubushettima2023 http",Neutral
1990_Akhere,"rt @folushaw: watched 17 videos of bola ahmed tinubu out of boredom yesterday. 

just want to say if i ever hear any of you call any peter…",2022-10-13 15:41:54+00:00,0,,,,"Edo, Nigeria",bola tinubu,True,edo,obi_labour,"rt @user watched 17 videos of bola ahmed tinubu out of boredom yesterday. 

just want to say if i ever hear any of you call any peter…",Neutral
de_eritage,rt @gen_buhar: bola ahmed tinubu... we will camping for him without lying to anyone like our opposition are doing .. https://t.co/9m4pxnrefr,2022-10-13 15:41:28+00:00,0,,,,"New York, NY",bola tinubu,False,unknown,tinubu_apc,rt @user bola ahmed tinubu... we will camping for him without lying to anyone like our opposition are doing .. http,Neutral
Its_funsho,"rt @folushaw: watched 17 videos of bola ahmed tinubu out of boredom yesterday. 

just want to say if i ever hear any of you call any peter…",2022-10-13 15:41:25+00:00,0,,,,,bola tinubu,False,unknown,obi_labour,"rt @user watched 17 videos of bola ahmed tinubu out of boredom yesterday. 

just want to say if i ever hear any of you call any peter…",Neutral
sky2112002,"rt @mrafobaje: youths  in osun came out in defiance of the rain to show support for nigeria’s next president asiwaju bola ahmed tinubu. 

i…",2022-10-13 15:41:23+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user youths  in osun came out in defiance of the rain to show support for nigeria’s next president asiwaju bola ahmed tinubu. 

i…",Neutral
benniett,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:41:16+00:00,0,,,,Lagos,bola tinubu,False,lagos,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
Sunny64605564,"rt @aliyusu8080: according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",2022-10-13 15:41:14+00:00,0,,,,,bola tinubu,False,unknown,obi_labour,"rt @user according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",Positive
AammrAdamu,"rt @bashirahmaad: our presidential candidate, asiwaju bola tinubu congratulates justice olukayode ariwoola on his appointment as substantiv…",2022-10-13 15:41:07+00:00,0,,,,Somewhere safe,bola tinubu,False,unknown,tinubu_apc,"rt @user our presidential candidate, asiwaju bola tinubu congratulates justice olukayode ariwoola on his appointment as substantiv…",Positive
NBetLee,"rt @nbetlee: political bets are available on https://t.co/r6wvetkvm5 and you can place bets on various candidates.

&gt;&gt; atiku abubakar
&gt;&gt; bo…",2022-10-13 15:40:57+00:00,0,,,,,bola tinubu,False,unknown,atiku_pdp,"rt @user political bets are available on http and you can place bets on various candidates.

&gt;&gt; atiku abubakar
&gt;&gt; bo…",Neutral
IlokeReginald,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:40:55+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
tilda_adunni,rt @fisayosoyombo: pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,2022-10-13 15:40:54+00:00,0,,,,Peace,bola tinubu,False,unknown,tinubu_apc,rt @user pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,Neutral
ThisIzOVO,"rt @joshuaakinte92: ọ̀ṣun real pvc-carriers testing the mic 🎤 for aṣíwájú bọ́lá ahmed tinubu presidency come 2023

#batksm2023 
#asiwajuisc…",2022-10-13 15:40:39+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user ọ̀ṣun real pvc-carriers testing the mic 🎤 for aṣíwájú bọ́lá ahmed tinubu presidency come 2023

#batksm2023 
#asiwajuisc…",Neutral
Dante_0007,"rt @aliyusu8080: according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",2022-10-13 15:40:36+00:00,0,,,,portharcourt ,bola tinubu,False,rivers,obi_labour,"rt @user according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",Positive
ibsmooth1,"anambra state apc has disowned minister of labour &amp; employment, dr. chris ngige, for failing to publicly endorsed on a tv, asiwaju bola ahmed tinubu for the 2023 general election.",2022-10-13 15:40:34+00:00,1,,,,"Abuja, Nigeria🇳🇬",bola tinubu,True,abuja,obi_labour,"anambra state apc has disowned minister of labour &amp; employment, dr. chris ngige, for failing to publicly endorsed on a tv, asiwaju bola ahmed tinubu for the 2023 general election.",Negative
ObaTojo,"rt @baloo1010: we are sincerely, factually and massively ready to send asiwaju bola ahmed tinubu and senator kashim shettima to aso rock vi…",2022-10-13 15:40:12+00:00,0,,,,God's own country,bola tinubu,False,unknown,tinubu_apc,"rt @user we are sincerely, factually and massively ready to send asiwaju bola ahmed tinubu and senator kashim shettima to aso rock vi…",Neutral
adesoji_ii,rt @fisayosoyombo: pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,2022-10-13 15:40:10+00:00,0,,,,Proxima B,bola tinubu,False,unknown,tinubu_apc,rt @user pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,Neutral
ObyOrjioby,rt @ojiugo_nwa: bola tinubu is said to be an accountant by training yet he’s absent from the institute of chartered accountants of nigeria’…,2022-10-13 15:40:01+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user bola tinubu is said to be an accountant by training yet he’s absent from the institute of chartered accountants of nigeria’…,Neutral
Ayodeji_max1,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:39:26+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
ChuksAyogu2,"rt @aliyusu8080: according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",2022-10-13 15:39:21+00:00,0,,,,"Nsukka, Nigeria",bola tinubu,True,unknown,obi_labour,"rt @user according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",Positive
AbidemiHunpe,"@iu_wakilii i follow bola ahmed tinubu wt all my friends, because this man is a man of nation,",2022-10-13 15:39:19+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"@user i follow bola ahmed tinubu wt all my friends, because this man is a man of nation,",Positive
EmmanuelMD_01,"rt @real_derttyp: bbnaija star,  tacha replies apc presidential candidate,  bola tinubu over his recent comment that those seeking change s…",2022-10-13 15:39:16+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user bbnaija star,  tacha replies apc presidential candidate,  bola tinubu over his recent comment that those seeking change s…",Neutral
AdielBo,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:39:12+00:00,0,,,,"Federal Capital Territory, Nig",bola tinubu,False,abuja,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
UC_Majesty,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:39:10+00:00,0,,,,"Coventry, England",bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
ShonystarG,"@saharareporters that is why you people need to vote for asiwaju bola ahmed tinubu in coming election, there will be no ethnicity or tribal but one nigeria.",2022-10-13 15:39:02+00:00,1,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"@user that is why you people need to vote for asiwaju bola ahmed tinubu in coming election, there will be no ethnicity or tribal but one nigeria.",Neutral
AUJJR1,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:39:00+00:00,0,,,,"Federal Capital Territory, Nig",bola tinubu,False,abuja,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
Nkylorah,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:38:52+00:00,0,,,,"Sunderland, England",bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
AnuoluwapoAdes2,"rt @aliyusu8080: according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",2022-10-13 15:38:52+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,obi_labour,"rt @user according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",Positive
AuntyZeeee,"myself and other members of the apc nwc together with the apc presidential candidate, asiwaju bola tinubu and vice presidential candidate, sen. kashim shettima held a crucial meeting with members of the progressive governors’ forum and tinubu/shettima presidential campaign https://t.co/lnkbxrbxmh",2022-10-13 15:38:51+00:00,31,,,,,bola tinubu,False,unknown,tinubu_apc,"myself and other members of the apc nwc together with the apc presidential candidate, asiwaju bola tinubu and vice presidential candidate, sen. kashim shettima held a crucial meeting with members of the progressive governors’ forum and tinubu/shettima presidential campaign http",Neutral
weedlifeshiba,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:38:41+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
dayjiano1,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:38:40+00:00,0,,,,"Egba, Nigeria",bola tinubu,True,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
SadiqAkanmu,rt @baloo1010: if wailers have not accused you of receiving money for supporting asiwaju bola ahmed tinubu(jagaban)you are not yet fully ba…,2022-10-13 15:38:33+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user if wailers have not accused you of receiving money for supporting asiwaju bola ahmed tinubu(jagaban)you are not yet fully ba…,Neutral
vestillo,rt @scarfizal: the deputy national women leader of the apc haj. zainab abubakar ibrahim ( @auntyzeeee ) together with the apc presidential…,2022-10-13 15:38:24+00:00,0,,,,"Port harcourt ,Nigeria",bola tinubu,True,rivers,tinubu_apc,rt @user the deputy national women leader of the apc haj. zainab abubakar ibrahim ( @user ) together with the apc presidential…,Neutral
RealTonyobinna,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:38:02+00:00,0,,,,"Seoul, Republic of Korea",bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
iam_kahlan,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:38:02+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
Rilencejnr,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:38:01+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
Ptm100_88Abuja,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:37:59+00:00,0,,,,Plot 2 RD 13 Lokogoma,bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
peterObiBot001,"rt @eljc101: @ahmy_ng from all i have seen on recent indications, i now fully and boldly support the apc presidential candidate in the name…",2022-10-13 15:37:53+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user @user from all i have seen on recent indications, i now fully and boldly support the apc presidential candidate in the name…",Positive
Awkalastborn,"rt @eljc101: @ahmy_ng from all i have seen on recent indications, i now fully and boldly support the apc presidential candidate in the name…",2022-10-13 15:37:52+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user @user from all i have seen on recent indications, i now fully and boldly support the apc presidential candidate in the name…",Positive
Ahmad_Damau,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:37:49+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
iceross,"rt @bashirahmaad: our presidential candidate, asiwaju bola tinubu congratulates justice olukayode ariwoola on his appointment as substantiv…",2022-10-13 15:37:37+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user our presidential candidate, asiwaju bola tinubu congratulates justice olukayode ariwoola on his appointment as substantiv…",Positive
StephenGMA01,"@bat2023_02_25 @temmy05402557 @ceedyke1 @sholexx_ @selfmadeceleb3 @_asiwajulerry you should blame your bola tinubu for supporting an incompetent man in power who can’t control the whole country not some people agitating for a new country because of his lack of leadership, besides if the money looted by tinubu re well spent, u won’t be a product of waste.",2022-10-13 15:37:25+00:00,0,,,,Nigeria,bola tinubu,True,unknown,tinubu_apc,"@user @user @user @user @user @user you should blame your bola tinubu for supporting an incompetent man in power who can’t control the whole country not some people agitating for a new country because of his lack of leadership, besides if the money looted by tinubu re well spent, u won’t be a product of waste.",Negative
IconRenegade,rt @gen_buhar: the right answer from an intelligent bola ahmed tinubu supporter in italy. https://t.co/mrz852d6af,2022-10-13 15:36:50+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user the right answer from an intelligent bola ahmed tinubu supporter in italy. http,Positive
TheBATgangan,"rt @mrafobaje: youths  in osun came out in defiance of the rain to show support for nigeria’s next president asiwaju bola ahmed tinubu. 

i…",2022-10-13 15:36:48+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user youths  in osun came out in defiance of the rain to show support for nigeria’s next president asiwaju bola ahmed tinubu. 

i…",Neutral
IruojeElvis2,rt @bolatitotoheeb: youths asked me about jobs and their future in this world. the poor asked me how and when they will be assured of daily…,2022-10-13 15:36:36+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user youths asked me about jobs and their future in this world. the poor asked me how and when they will be assured of daily…,Neutral
endsarsbot_,"rt @nbetlee: political bets are available on https://t.co/r6wvetkvm5 and you can place bets on various candidates.

&gt;&gt; atiku abubakar
&gt;&gt; bo…",2022-10-13 15:36:33+00:00,0,,,,World,bola tinubu,False,unknown,atiku_pdp,"rt @user political bets are available on http and you can place bets on various candidates.

&gt;&gt; atiku abubakar
&gt;&gt; bo…",Neutral
NBetLee,"political bets are available on https://t.co/r6wvetkvm5 and you can place bets on various candidates.

&gt;&gt; atiku abubakar
&gt;&gt; bola tinubu
&gt;&gt; peter obi

no acct?
sign up 👉 https://t.co/doh28kuf2i and place your bets today!!

___
#naijabet ican #endsars #asuustrikeupdate prof ruger https://t.co/pevzx7rgno",2022-10-13 15:36:27+00:00,5,,,,,bola tinubu,False,unknown,obi_labour,"political bets are available on http and you can place bets on various candidates.

&gt;&gt; atiku abubakar
&gt;&gt; bola tinubu
&gt;&gt; peter obi

no acct?
sign up 👉 http and place your bets today!!

___
#naijabet ican #endsars #asuustrikeupdate prof ruger http",Neutral
victor_nwebo,rt @afamdeluxo: what bola tinubu boys have been doing to ndiigbo and other ethnicity in lagos is not different from the xenophobia nigerian…,2022-10-13 15:36:26+00:00,0,,,,,bola tinubu,False,unknown,obi_labour,rt @user what bola tinubu boys have been doing to ndiigbo and other ethnicity in lagos is not different from the xenophobia nigerian…,Negative
mimimacdavis,"rt @afamdeluxo: i never mentioned your ethnicity, but here you are misquoting me. i was very specific ""bola tinubu and his boys"" except you…",2022-10-13 15:36:11+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user i never mentioned your ethnicity, but here you are misquoting me. i was very specific ""bola tinubu and his boys"" except you…",Negative
FisayoEsq,rt @fisayosoyombo: pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,2022-10-13 15:36:06+00:00,0,,,,Lagos | Ibadan ,bola tinubu,False,lagos,tinubu_apc,rt @user pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,Neutral
pumpkineater419,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:36:06+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
cidi_properties,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:36:03+00:00,0,,,,Nigeria,bola tinubu,True,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
enigmadeleIy,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:35:59+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
mimimacdavis,"rt @afamdeluxo: another poor attempt at deflecting. clearly, you are one of bola ahmed tinubu boys, the online ones. just own it and quit t…",2022-10-13 15:35:58+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,tinubu_apc,"rt @user another poor attempt at deflecting. clearly, you are one of bola ahmed tinubu boys, the online ones. just own it and quit t…",Negative
mubrixmadus,"rt @bashirahmaad: our presidential candidate, asiwaju bola tinubu congratulates justice olukayode ariwoola on his appointment as substantiv…",2022-10-13 15:35:56+00:00,0,,,,Around the globe,bola tinubu,False,unknown,tinubu_apc,"rt @user our presidential candidate, asiwaju bola tinubu congratulates justice olukayode ariwoola on his appointment as substantiv…",Positive
ThankGodCollin2,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:35:40+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
Vipinvader,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:35:19+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
UsoroThomas,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:35:17+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
dunmade_rasheed,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:35:05+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
oluofnaija,rt @fisayosoyombo: pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,2022-10-13 15:34:56+00:00,0,,,,oluofnaijablog.com,bola tinubu,False,unknown,tinubu_apc,rt @user pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,Neutral
IconRenegade,"rt @davidsoffor: osun state youths, thank you!!

bola tinubu deserves nothing less!!!

a better nigeria is here https://t.co/hh4mngytm2",2022-10-13 15:34:49+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,"rt @user osun state youths, thank you!!

bola tinubu deserves nothing less!!!

a better nigeria is here http",Positive
CHIBUIKEM96,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:34:46+00:00,0,,,,Port harcourt,bola tinubu,False,rivers,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
EhizobaArch,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:34:43+00:00,0,,,,Some where in the world.,bola tinubu,False,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
Megzy_cumz,"rt @aliyusu8080: according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",2022-10-13 15:34:38+00:00,0,,,,"Lekki, Nigeria",bola tinubu,True,unknown,obi_labour,"rt @user according to the data released by global data lab,peter obi outperformed bola tinubu and (fashola) in all 6 major growth i…",Positive
MkpoikankeUmoh,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:34:36+00:00,0,,,,"Philadelphia, PA",bola tinubu,False,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
the64yomide,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:34:35+00:00,0,,,,You wan kidnap me abi 📍,bola tinubu,False,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
omafosnr,rt @fisayosoyombo: pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,2022-10-13 15:34:27+00:00,0,,,,Abuja,bola tinubu,False,abuja,tinubu_apc,rt @user pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,Neutral
Tk_stixx_fx,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:34:10+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
JavaKairo,rt @naija_pr: apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,2022-10-13 15:34:08+00:00,0,,,,,bola tinubu,False,unknown,tinubu_apc,rt @user apc anambra state has disowned chris ngige for failing to publicly endorse bola tinubu for 2023 general polls,Negative
nelson6538,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:33:58+00:00,0,,,, UK,bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
AigbeOghweri,"rt @areafada1: buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",2022-10-13 15:33:37+00:00,0,,,,,bola tinubu,False,unknown,,"rt @user buhari’s legacy has been,evil clannishness, ethno-religious bigotry, and the worst failure in leadership in global history.…",Negative
Abiadeadebayo20,"rt @daily_trust: the anambra state chapter of the all progressives congress (apc) has disowned minister of labour and employment, dr. chris…",2022-10-13 15:33:23+00:00,0,,,,"Lagos, Nigeria",bola tinubu,True,lagos,obi_labour,"rt @user the anambra state chapter of the all progressives congress (apc) has disowned minister of labour and employment, dr. chris…",Neutral
Ali2musa,rt @fisayosoyombo: pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,2022-10-13 15:33:19+00:00,0,,,,"Federal Capital Territory, Nig",bola tinubu,False,abuja,tinubu_apc,rt @user pure: if you slated bola tinubu (like many of us have done) in the past for querying what protesters were doing at the t…,Neutral
